"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 09, 2007","5,624.78","5,742.05","5,742.05","5,562.94","-","-2.17%"
"Aug 08, 2007","5,749.29","5,671.33","5,766.56","5,652.52","-","2.29%"
"Aug 07, 2007","5,620.40","5,610.63","5,627.28","5,579.19","-","1.58%"
"Aug 06, 2007","5,532.99","5,532.59","5,573.22","5,516.65","-","-1.16%"
"Aug 03, 2007","5,597.89","5,704.56","5,704.56","5,583.83","-","-1.48%"
"Aug 02, 2007","5,682.07","5,704.34","5,720.17","5,661.09","-","0.49%"
"Aug 01, 2007","5,654.30","5,622.11","5,701.21","5,561.87","-","-1.68%"
"Jul 31, 2007","5,751.08","5,701.52","5,754.00","5,691.21","-","1.85%"
"Jul 30, 2007","5,646.36","5,649.05","5,684.57","5,612.36","-","0.04%"
"Jul 27, 2007","5,643.96","5,626.92","5,721.83","5,608.28","-","-0.55%"
"Jul 26, 2007","5,675.05","5,864.00","5,867.51","5,675.05","-","-2.78%"
"Jul 25, 2007","5,837.11","5,885.67","5,907.71","5,804.17","-","-1.19%"
"Jul 24, 2007","5,907.47","5,991.84","6,006.52","5,897.94","-","-1.69%"
"Jul 23, 2007","6,009.16","5,936.28","6,009.16","5,929.75","-","0.87%"
"Jul 20, 2007","5,957.16","6,050.45","6,076.26","5,952.22","-","-1.79%"
"Jul 19, 2007","6,065.50","6,047.48","6,080.48","6,027.19","-","1.16%"
"Jul 18, 2007","5,995.97","6,040.65","6,062.14","5,995.97","-","-1.69%"
"Jul 17, 2007","6,099.21","6,106.61","6,114.42","6,061.78","-","-0.43%"
"Jul 16, 2007","6,125.60","6,131.74","6,132.29","6,101.55","-","0.12%"
"Jul 13, 2007","6,117.96","6,156.16","6,156.16","6,105.21","-","0.24%"
"Jul 12, 2007","6,103.05","6,026.89","6,103.05","5,989.44","-","1.70%"
"Jul 11, 2007","6,001.09","5,969.91","6,010.25","5,936.90","-","-0.30%"
"Jul 10, 2007","6,019.22","6,104.13","6,126.24","6,000.90","-","-1.40%"
"Jul 09, 2007","6,104.66","6,118.63","6,133.12","6,097.78","-","0.03%"
"Jul 06, 2007","6,102.69","6,061.20","6,106.57","6,059.60","-","0.71%"
"Jul 05, 2007","6,059.53","6,113.23","6,115.09","6,051.92","-","-0.63%"
"Jul 04, 2007","6,098.08","6,080.86","6,104.57","6,079.54","-","0.47%"
"Jul 03, 2007","6,069.84","6,074.12","6,083.99","6,065.11","-","0.71%"
"Jul 02, 2007","6,026.95","6,021.10","6,040.33","6,011.38","-","-0.46%"
"Jun 29, 2007","6,054.93","6,031.74","6,054.93","5,976.95","-","0.81%"
"Jun 28, 2007","6,006.31","5,995.87","6,006.31","5,976.23","-","1.09%"
"Jun 27, 2007","5,941.67","5,921.46","5,948.12","5,897.80","-","-0.20%"
"Jun 26, 2007","5,953.36","5,962.65","5,990.01","5,939.23","-","-0.82%"
"Jun 25, 2007","6,002.85","5,971.96","6,010.30","5,943.24","-","-0.34%"
"Jun 22, 2007","6,023.25","6,040.51","6,055.32","6,009.10","-","-0.11%"
"Jun 21, 2007","6,029.79","6,043.18","6,063.40","5,995.37","-","-1.04%"
"Jun 20, 2007","6,093.29","6,095.26","6,132.14","6,090.27","-","0.36%"
"Jun 19, 2007","6,071.67","6,091.92","6,106.89","6,058.36","-","-0.25%"
"Jun 18, 2007","6,087.15","6,117.52","6,118.82","6,065.08","-","-0.30%"
"Jun 15, 2007","6,105.28","6,063.52","6,122.31","6,056.68","-","0.96%"
"Jun 14, 2007","6,047.23","5,974.59","6,047.23","5,971.06","-","1.90%"
"Jun 13, 2007","5,934.27","5,878.84","5,951.12","5,851.48","-","0.61%"
"Jun 12, 2007","5,898.16","5,928.81","5,944.59","5,882.44","-","-0.71%"
"Jun 11, 2007","5,940.09","5,939.34","5,948.02","5,915.06","-","0.97%"
"Jun 08, 2007","5,883.29","5,876.65","5,917.84","5,837.14","-","-0.12%"
"Jun 07, 2007","5,890.49","5,982.54","5,999.81","5,879.05","-","-1.46%"
"Jun 06, 2007","5,977.87","6,072.64","6,080.70","5,971.42","-","-1.66%"
"Jun 05, 2007","6,078.54","6,140.06","6,142.37","6,076.59","-","-0.77%"
"Jun 04, 2007","6,125.81","6,157.33","6,163.90","6,112.29","-","-0.69%"
"Jun 01, 2007","6,168.15","6,113.18","6,168.15","6,105.61","-","1.05%"
"May 31, 2007","6,104.00","6,086.86","6,119.33","6,066.98","-","1.02%"
"May 30, 2007","6,042.15","6,015.75","6,046.11","5,986.26","-","-0.24%"
"May 29, 2007","6,056.39","6,079.67","6,079.67","6,044.51","-","-0.25%"
"May 28, 2007","6,071.47","6,065.25","6,073.99","6,051.17","-","0.23%"
"May 25, 2007","6,057.49","6,019.68","6,073.37","6,011.49","-","0.15%"
"May 24, 2007","6,048.31","6,069.95","6,110.36","6,039.32","-","-1.17%"
"May 23, 2007","6,120.20","6,093.61","6,121.87","6,093.32","-","0.50%"
"May 22, 2007","6,089.72","6,093.64","6,106.98","6,076.87","-","-0.00%"
"May 21, 2007","6,089.91","6,091.59","6,110.31","6,062.33","-","-0.18%"
"May 18, 2007","6,101.14","6,018.23","6,111.72","6,016.12","-","1.23%"
"May 17, 2007","6,027.00","6,044.15","6,048.97","6,010.76","-","0.15%"
"May 16, 2007","6,017.91","6,039.55","6,053.02","6,012.84","-","-0.53%"
"May 15, 2007","6,049.76","6,001.75","6,057.71","5,987.49","-","0.39%"
"May 14, 2007","6,026.42","6,070.30","6,070.30","6,016.96","-","-0.40%"
"May 11, 2007","6,050.63","5,956.00","6,051.19","5,927.51","-","0.63%"
"May 10, 2007","6,012.76","6,044.67","6,058.10","6,006.99","-","-0.64%"
"May 09, 2007","6,051.63","6,070.18","6,078.28","6,020.69","-","0.29%"
"May 08, 2007","6,034.25","6,057.59","6,064.20","6,015.99","-","-0.61%"
"May 07, 2007","6,071.48","6,079.86","6,081.78","6,058.92","-","0.04%"
"May 04, 2007","6,068.83","6,012.55","6,075.58","5,999.79","-","1.08%"
"May 03, 2007","6,004.28","6,018.59","6,019.70","5,969.71","-","0.24%"
"May 02, 2007","5,990.13","5,985.20","6,001.17","5,958.98","-","0.50%"
"Apr 30, 2007","5,960.04","5,913.03","5,976.34","5,913.03","-","0.49%"
"Apr 27, 2007","5,930.77","5,940.76","5,950.99","5,908.38","-","-0.23%"
"Apr 26, 2007","5,944.44","5,979.96","5,981.55","5,930.91","-","-0.05%"
"Apr 25, 2007","5,947.33","5,902.54","5,962.39","5,902.54","-","1.04%"
"Apr 24, 2007","5,886.03","5,911.65","5,923.61","5,860.69","-","-0.53%"
"Apr 23, 2007","5,917.32","5,937.15","5,958.47","5,904.56","-","-0.36%"
"Apr 20, 2007","5,938.90","5,856.50","5,957.80","5,855.26","-","1.88%"
"Apr 19, 2007","5,829.04","5,775.56","5,834.25","5,745.03","-","-0.12%"
"Apr 18, 2007","5,835.95","5,849.20","5,859.17","5,813.46","-","-0.38%"
"Apr 17, 2007","5,858.14","5,844.49","5,871.86","5,820.74","-","-0.07%"
"Apr 16, 2007","5,861.97","5,815.36","5,861.97","5,806.52","-","1.25%"
"Apr 13, 2007","5,789.34","5,762.06","5,794.62","5,748.74","-","0.70%"
"Apr 12, 2007","5,748.94","5,744.42","5,759.27","5,701.35","-","-0.05%"
"Apr 11, 2007","5,751.92","5,757.94","5,798.21","5,741.27","-","-0.25%"
"Apr 10, 2007","5,766.27","5,750.47","5,774.97","5,725.93","-","0.43%"
"Apr 05, 2007","5,741.38","5,731.70","5,751.33","5,721.00","-","0.04%"
"Apr 04, 2007","5,739.01","5,730.28","5,739.01","5,707.39","-","0.47%"
"Apr 03, 2007","5,711.91","5,681.65","5,713.53","5,669.28","-","1.18%"
"Apr 02, 2007","5,645.56","5,623.40","5,648.18","5,609.28","-","0.20%"
"Mar 30, 2007","5,634.16","5,630.17","5,674.26","5,609.02","-","0.05%"
"Mar 29, 2007","5,631.53","5,579.99","5,633.42","5,578.84","-","1.42%"
"Mar 28, 2007","5,552.69","5,563.50","5,574.91","5,530.79","-","-0.62%"
"Mar 27, 2007","5,587.06","5,609.66","5,617.97","5,572.01","-","0.19%"
"Mar 26, 2007","5,576.30","5,638.48","5,638.63","5,546.28","-","-1.04%"
"Mar 23, 2007","5,634.75","5,589.80","5,642.19","5,576.82","-","0.65%"
"Mar 22, 2007","5,598.37","5,577.72","5,610.43","5,560.50","-","1.75%"
"Mar 21, 2007","5,502.18","5,499.05","5,518.12","5,490.58","-","-0.02%"
"Mar 20, 2007","5,503.27","5,459.67","5,504.84","5,426.43","-","0.81%"
"Mar 19, 2007","5,458.95","5,435.37","5,459.40","5,411.54","-","1.43%"
"Mar 16, 2007","5,382.16","5,380.13","5,420.62","5,346.73","-","-0.14%"
"Mar 15, 2007","5,389.85","5,376.36","5,389.85","5,320.37","-","1.77%"
"Mar 14, 2007","5,296.22","5,346.74","5,366.71","5,295.58","-","-2.52%"
"Mar 13, 2007","5,432.94","5,498.58","5,508.56","5,432.51","-","-1.15%"
"Mar 12, 2007","5,496.07","5,553.82","5,565.42","5,478.52","-","-0.75%"
"Mar 09, 2007","5,537.84","5,515.92","5,549.30","5,473.32","-","0.25%"
"Mar 08, 2007","5,524.26","5,493.70","5,529.31","5,481.55","-","1.27%"
"Mar 07, 2007","5,455.07","5,458.30","5,469.01","5,430.70","-","0.33%"
"Mar 06, 2007","5,437.13","5,431.15","5,443.95","5,399.12","-","0.97%"
"Mar 05, 2007","5,385.03","5,325.14","5,404.14","5,303.29","-","-0.73%"
"Mar 02, 2007","5,424.70","5,480.27","5,499.22","5,391.10","-","-0.62%"
"Mar 01, 2007","5,458.40","5,502.09","5,555.37","5,355.75","-","-1.05%"
"Feb 28, 2007","5,516.32","5,475.89","5,556.85","5,458.65","-","-1.29%"
"Feb 27, 2007","5,588.39","5,719.04","5,719.45","5,581.06","-","-3.02%"
"Feb 26, 2007","5,762.54","5,732.28","5,771.69","5,728.07","-","0.81%"
"Feb 23, 2007","5,716.38","5,723.79","5,727.60","5,688.83","-","0.15%"
"Feb 22, 2007","5,707.86","5,723.15","5,737.36","5,700.78","-","0.23%"
"Feb 21, 2007","5,694.56","5,732.80","5,736.24","5,677.59","-","-0.33%"
"Feb 20, 2007","5,713.45","5,739.27","5,744.78","5,678.38","-","-0.46%"
"Feb 19, 2007","5,739.90","5,723.05","5,758.33","5,717.37","-","0.46%"
"Feb 16, 2007","5,713.59","5,716.43","5,728.36","5,703.64","-","-0.13%"
"Feb 15, 2007","5,720.88","5,724.54","5,729.16","5,703.67","-","-0.09%"
"Feb 14, 2007","5,725.84","5,700.40","5,725.84","5,693.36","-","0.76%"
"Feb 13, 2007","5,682.69","5,656.48","5,682.69","5,651.27","-","0.69%"
"Feb 12, 2007","5,643.95","5,670.73","5,670.73","5,625.17","-","-0.85%"
"Feb 09, 2007","5,692.45","5,699.18","5,710.31","5,688.94","-","0.48%"
"Feb 08, 2007","5,665.10","5,705.16","5,711.04","5,652.48","-","-0.66%"
"Feb 07, 2007","5,703.00","5,687.27","5,710.57","5,681.89","-","0.46%"
"Feb 06, 2007","5,676.78","5,680.12","5,699.27","5,670.48","-","-0.08%"
"Feb 05, 2007","5,681.11","5,671.23","5,691.83","5,659.36","-","0.07%"
"Feb 02, 2007","5,677.30","5,680.13","5,693.47","5,666.77","-","0.27%"
"Feb 01, 2007","5,662.25","5,664.09","5,689.44","5,657.23","-","0.96%"
"Jan 31, 2007","5,608.31","5,637.77","5,653.76","5,601.17","-","-0.66%"
"Jan 30, 2007","5,645.59","5,610.89","5,653.88","5,603.23","-","0.46%"
"Jan 29, 2007","5,619.70","5,592.73","5,630.33","5,582.43","-","0.67%"
"Jan 26, 2007","5,582.30","5,577.31","5,611.84","5,547.68","-","-0.48%"
"Jan 25, 2007","5,609.20","5,649.01","5,658.08","5,590.65","-","-0.51%"
"Jan 24, 2007","5,638.08","5,595.96","5,646.14","5,593.36","-","1.13%"
"Jan 23, 2007","5,575.07","5,582.99","5,592.82","5,539.76","-","-0.08%"
"Jan 22, 2007","5,579.78","5,630.41","5,639.70","5,576.56","-","-0.62%"
"Jan 19, 2007","5,614.70","5,554.50","5,623.40","5,529.44","-","1.07%"
"Jan 18, 2007","5,555.04","5,584.75","5,609.34","5,539.82","-","-0.12%"
"Jan 17, 2007","5,561.78","5,592.31","5,602.68","5,538.48","-","-0.53%"
"Jan 16, 2007","5,591.54","5,637.27","5,645.20","5,588.77","-","-0.70%"
"Jan 15, 2007","5,631.08","5,641.37","5,649.76","5,623.35","-","0.24%"
"Jan 12, 2007","5,617.62","5,597.02","5,619.93","5,589.03","-","0.14%"
"Jan 11, 2007","5,609.80","5,523.72","5,609.80","5,515.60","-","1.96%"
"Jan 10, 2007","5,501.95","5,505.36","5,524.11","5,473.47","-","-0.56%"
"Jan 09, 2007","5,533.03","5,549.01","5,563.48","5,532.62","-","0.26%"
"Jan 08, 2007","5,518.59","5,532.57","5,555.67","5,509.06","-","0.02%"
"Jan 05, 2007","5,517.35","5,552.64","5,566.24","5,517.35","-","-1.03%"
"Jan 04, 2007","5,574.56","5,573.73","5,585.54","5,547.17","-","-0.65%"
"Jan 03, 2007","5,610.92","5,621.00","5,623.67","5,596.82","-","-0.12%"
"Jan 02, 2007","5,617.71","5,575.76","5,621.65","5,575.63","-","1.37%"
"Dec 29, 2006","5,541.76","5,531.63","5,553.86","5,531.63","-","0.15%"
"Dec 28, 2006","5,533.36","5,546.74","5,549.47","5,520.77","-","-0.12%"
"Dec 27, 2006","5,540.01","5,482.68","5,540.01","5,478.85","-","1.58%"
"Dec 22, 2006","5,453.94","5,496.54","5,503.20","5,453.11","-","-1.02%"
"Dec 21, 2006","5,510.39","5,499.43","5,527.11","5,496.96","-","-0.07%"
"Dec 20, 2006","5,514.42","5,512.31","5,524.98","5,507.87","-","0.54%"
"Dec 19, 2006","5,484.76","5,498.48","5,507.75","5,464.87","-","-0.82%"
"Dec 18, 2006","5,530.32","5,533.08","5,545.00","5,526.83","-","-0.20%"
"Dec 15, 2006","5,541.62","5,525.38","5,553.45","5,513.63","-","0.58%"
"Dec 14, 2006","5,509.58","5,496.13","5,516.50","5,490.31","-","0.62%"
"Dec 13, 2006","5,475.85","5,428.49","5,480.40","5,421.84","-","0.90%"
"Dec 12, 2006","5,426.82","5,429.36","5,432.57","5,406.55","-","-0.01%"
"Dec 11, 2006","5,427.56","5,413.13","5,432.35","5,401.38","-","0.81%"
"Dec 08, 2006","5,384.16","5,354.76","5,387.70","5,329.49","-","0.09%"
"Dec 07, 2006","5,379.21","5,331.43","5,401.49","5,330.98","-","0.53%"
"Dec 06, 2006","5,350.62","5,362.64","5,376.15","5,325.05","-","-0.17%"
"Dec 05, 2006","5,359.69","5,311.88","5,374.11","5,298.93","-","1.20%"
"Dec 04, 2006","5,296.08","5,268.24","5,299.12","5,246.38","-","0.80%"
"Dec 01, 2006","5,254.05","5,341.62","5,365.30","5,239.84","-","-1.38%"
"Nov 30, 2006","5,327.64","5,388.38","5,398.96","5,325.26","-","-1.00%"
"Nov 29, 2006","5,381.25","5,336.39","5,381.25","5,317.42","-","1.41%"
"Nov 28, 2006","5,306.24","5,304.50","5,321.11","5,272.47","-","-0.05%"
"Nov 27, 2006","5,308.65","5,377.25","5,402.09","5,308.65","-","-1.50%"
"Nov 24, 2006","5,389.46","5,407.23","5,416.36","5,349.67","-","-0.65%"
"Nov 23, 2006","5,424.86","5,465.73","5,470.75","5,399.81","-","-0.51%"
"Nov 22, 2006","5,452.49","5,481.21","5,494.34","5,439.25","-","-0.13%"
"Nov 21, 2006","5,459.35","5,451.98","5,486.21","5,449.90","-","0.08%"
"Nov 20, 2006","5,454.74","5,414.31","5,466.83","5,394.05","-","0.28%"
"Nov 17, 2006","5,439.71","5,479.96","5,489.12","5,422.01","-","-1.20%"
"Nov 16, 2006","5,505.72","5,500.68","5,518.43","5,490.87","-","-0.11%"
"Nov 15, 2006","5,511.53","5,504.38","5,511.53","5,486.24","-","0.64%"
"Nov 14, 2006","5,476.28","5,498.80","5,500.72","5,459.89","-","-0.26%"
"Nov 13, 2006","5,490.56","5,445.47","5,502.47","5,444.01","-","0.79%"
"Nov 10, 2006","5,447.50","5,430.96","5,454.60","5,418.98","-","-0.02%"
"Nov 09, 2006","5,448.60","5,443.73","5,451.35","5,426.25","-","0.21%"
"Nov 08, 2006","5,437.16","5,411.05","5,441.91","5,403.38","-","-0.01%"
"Nov 07, 2006","5,437.78","5,407.16","5,447.02","5,400.72","-","0.66%"
"Nov 06, 2006","5,402.36","5,351.46","5,402.36","5,347.40","-","1.24%"
"Nov 03, 2006","5,336.30","5,325.05","5,359.74","5,305.72","-","0.49%"
"Nov 02, 2006","5,310.07","5,345.66","5,354.92","5,290.27","-","-1.13%"
"Nov 01, 2006","5,370.86","5,351.36","5,387.77","5,340.06","-","0.41%"
"Oct 31, 2006","5,348.73","5,349.95","5,372.35","5,337.11","-","-0.25%"
"Oct 30, 2006","5,362.23","5,352.87","5,365.89","5,341.77","-","-0.63%"
"Oct 27, 2006","5,396.03","5,436.62","5,448.67","5,373.26","-","-0.69%"
"Oct 26, 2006","5,433.79","5,447.78","5,458.21","5,421.79","-","0.21%"
"Oct 25, 2006","5,422.28","5,398.17","5,427.10","5,395.72","-","0.33%"
"Oct 24, 2006","5,404.54","5,407.79","5,411.37","5,388.14","-","-0.13%"
"Oct 23, 2006","5,411.81","5,391.78","5,420.23","5,361.38","-","0.68%"
"Oct 20, 2006","5,375.35","5,373.20","5,399.83","5,359.80","-","0.29%"
"Oct 19, 2006","5,359.74","5,337.60","5,377.74","5,329.68","-","-0.03%"
"Oct 18, 2006","5,361.29","5,328.24","5,381.90","5,324.25","-","1.10%"
"Oct 17, 2006","5,302.99","5,347.89","5,353.67","5,298.88","-","-1.10%"
"Oct 16, 2006","5,361.97","5,359.00","5,366.26","5,341.63","-","0.16%"
"Oct 13, 2006","5,353.23","5,368.80","5,372.81","5,344.69","-","-0.15%"
"Oct 12, 2006","5,361.51","5,317.25","5,363.87","5,310.42","-","0.91%"
"Oct 11, 2006","5,313.19","5,297.88","5,313.72","5,271.56","-","0.06%"
"Oct 10, 2006","5,309.79","5,297.04","5,313.82","5,285.36","-","0.47%"
"Oct 09, 2006","5,284.74","5,261.87","5,291.32","5,261.77","-","0.05%"
"Oct 06, 2006","5,282.06","5,295.00","5,295.00","5,259.22","-","-0.12%"
"Oct 05, 2006","5,288.53","5,298.06","5,300.18","5,278.04","-","0.61%"
"Oct 04, 2006","5,256.55","5,219.25","5,261.24","5,216.36","-","0.70%"
"Oct 03, 2006","5,219.79","5,223.75","5,230.51","5,196.07","-","-0.45%"
"Oct 02, 2006","5,243.13","5,268.63","5,276.23","5,229.22","-","-0.13%"
"Sep 29, 2006","5,250.01","5,258.84","5,285.34","5,246.98","-","0.00%"
"Sep 28, 2006","5,250.01","5,237.58","5,263.44","5,232.78","-","0.13%"
"Sep 27, 2006","5,243.10","5,240.98","5,252.75","5,208.89","-","0.45%"
"Sep 26, 2006","5,219.59","5,184.83","5,229.14","5,176.65","-","1.42%"
"Sep 25, 2006","5,146.49","5,156.44","5,183.89","5,126.39","-","0.09%"
"Sep 22, 2006","5,141.95","5,169.51","5,182.73","5,122.77","-","-1.27%"
"Sep 21, 2006","5,208.32","5,190.28","5,222.83","5,175.18","-","0.30%"
"Sep 20, 2006","5,192.74","5,110.61","5,199.11","5,106.01","-","1.50%"
"Sep 19, 2006","5,115.99","5,148.68","5,151.78","5,091.94","-","-0.60%"
"Sep 18, 2006","5,146.96","5,152.90","5,159.46","5,119.36","-","0.04%"
"Sep 15, 2006","5,144.88","5,131.02","5,163.06","5,112.88","-","0.41%"
"Sep 14, 2006","5,123.85","5,149.09","5,165.39","5,106.25","-","-0.27%"
"Sep 13, 2006","5,137.93","5,142.98","5,152.89","5,113.22","-","0.23%"
"Sep 12, 2006","5,125.97","5,062.94","5,129.36","5,037.73","-","1.34%"
"Sep 11, 2006","5,058.31","5,042.88","5,058.31","5,018.18","-","-0.30%"
"Sep 08, 2006","5,073.57","5,072.75","5,091.32","5,058.07","-","0.27%"
"Sep 07, 2006","5,060.09","5,090.24","5,090.27","5,043.76","-","-1.08%"
"Sep 06, 2006","5,115.52","5,173.36","5,179.88","5,107.95","-","-1.11%"
"Sep 05, 2006","5,172.85","5,201.96","5,202.44","5,147.33","-","-0.58%"
"Sep 04, 2006","5,203.24","5,195.18","5,209.06","5,190.38","-","0.38%"
"Sep 01, 2006","5,183.45","5,181.98","5,206.23","5,170.01","-","0.36%"
"Aug 31, 2006","5,165.04","5,196.08","5,196.90","5,157.56","-","-0.34%"
"Aug 30, 2006","5,182.79","5,176.97","5,196.91","5,162.71","-","0.44%"
"Aug 29, 2006","5,160.32","5,151.68","5,183.47","5,144.48","-","0.23%"
"Aug 28, 2006","5,148.52","5,104.38","5,154.27","5,083.01","-","0.73%"
"Aug 25, 2006","5,111.13","5,118.41","5,133.78","5,089.45","-","-0.03%"
"Aug 24, 2006","5,112.85","5,085.44","5,128.96","5,062.94","-","0.59%"
"Aug 23, 2006","5,082.73","5,126.55","5,131.51","5,075.44","-","-0.89%"
"Aug 22, 2006","5,128.33","5,126.19","5,131.18","5,072.73","-","0.46%"
"Aug 21, 2006","5,104.65","5,126.74","5,136.22","5,094.73","-","-0.60%"
"Aug 18, 2006","5,135.69","5,142.67","5,157.60","5,127.44","-","-0.18%"
"Aug 17, 2006","5,144.84","5,139.78","5,144.84","5,122.40","-","0.15%"
"Aug 16, 2006","5,137.31","5,117.22","5,140.73","5,102.23","-","0.44%"
"Aug 15, 2006","5,115.02","5,033.20","5,125.62","5,031.22","-","1.35%"
"Aug 14, 2006","5,046.93","5,019.17","5,050.40","5,015.48","-","1.23%"
"Aug 11, 2006","4,985.52","4,993.13","5,015.01","4,962.62","-","0.18%"
"Aug 10, 2006","4,976.64","4,973.73","4,986.60","4,935.96","-","-0.97%"
"Aug 09, 2006","5,025.15","4,982.84","5,033.19","4,948.18","-","1.15%"
"Aug 08, 2006","4,967.95","4,986.91","4,991.49","4,943.57","-","0.23%"
"Aug 07, 2006","4,956.34","4,980.44","4,995.50","4,950.18","-","-1.68%"
"Aug 04, 2006","5,040.95","5,013.43","5,060.47","4,995.77","-","1.15%"
"Aug 03, 2006","4,983.68","5,034.46","5,038.68","4,958.18","-","-0.85%"
"Aug 02, 2006","5,026.25","4,984.11","5,027.20","4,976.51","-","1.58%"
"Aug 01, 2006","4,948.23","5,010.95","5,024.09","4,932.41","-","-1.22%"
"Jul 31, 2006","5,009.42","5,024.51","5,034.06","5,006.28","-","-0.38%"
"Jul 28, 2006","5,028.51","4,978.07","5,030.78","4,962.54","-","0.55%"
"Jul 27, 2006","5,001.21","4,974.42","5,001.21","4,961.54","-","1.18%"
"Jul 26, 2006","4,943.00","4,937.07","4,954.80","4,925.47","-","0.20%"
"Jul 25, 2006","4,933.12","4,931.94","4,958.05","4,915.90","-","0.37%"
"Jul 24, 2006","4,914.93","4,827.07","4,919.44","4,826.17","-","2.00%"
"Jul 21, 2006","4,818.55","4,841.28","4,860.49","4,802.59","-","-0.96%"
"Jul 20, 2006","4,865.04","4,870.27","4,895.10","4,854.58","-","0.38%"
"Jul 19, 2006","4,846.54","4,733.27","4,846.54","4,733.27","-","2.37%"
"Jul 18, 2006","4,734.54","4,740.01","4,763.83","4,715.62","-","-0.33%"
"Jul 17, 2006","4,750.08","4,790.92","4,790.92","4,710.61","-","-0.64%"
"Jul 14, 2006","4,780.79","4,811.80","4,842.85","4,780.79","-","-1.48%"
"Jul 13, 2006","4,852.52","4,903.58","4,904.01","4,834.81","-","-1.81%"
"Jul 12, 2006","4,941.73","4,946.12","4,978.73","4,932.70","-","0.56%"
"Jul 11, 2006","4,914.39","4,954.15","4,975.78","4,903.28","-","-1.37%"
"Jul 10, 2006","4,982.48","4,939.20","4,989.29","4,908.98","-","0.58%"
"Jul 07, 2006","4,953.71","4,950.71","4,977.68","4,921.57","-","-0.26%"
"Jul 06, 2006","4,966.45","4,935.28","4,971.69","4,933.19","-","0.92%"
"Jul 05, 2006","4,921.30","4,959.93","4,963.44","4,902.57","-","-1.26%"
"Jul 04, 2006","4,983.88","4,985.84","4,985.84","4,948.41","-","0.07%"
"Jul 03, 2006","4,980.62","4,967.07","4,982.84","4,952.16","-","0.30%"
"Jun 30, 2006","4,965.96","4,946.59","4,974.53","4,914.25","-","1.75%"
"Jun 29, 2006","4,880.38","4,814.91","4,880.38","4,800.49","-","2.23%"
"Jun 28, 2006","4,774.00","4,751.79","4,802.61","4,744.58","-","0.06%"
"Jun 27, 2006","4,771.24","4,829.16","4,832.16","4,762.82","-","-0.63%"
"Jun 26, 2006","4,801.49","4,838.72","4,842.80","4,796.15","-","-0.34%"
"Jun 23, 2006","4,817.63","4,812.80","4,834.20","4,788.80","-","0.30%"
"Jun 22, 2006","4,803.29","4,828.63","4,838.54","4,775.59","-","0.60%"
"Jun 21, 2006","4,774.73","4,780.45","4,785.86","4,711.17","-","0.09%"
"Jun 20, 2006","4,770.42","4,687.39","4,770.42","4,678.37","-","0.88%"
"Jun 19, 2006","4,729.02","4,722.62","4,773.54","4,718.72","-","0.73%"
"Jun 16, 2006","4,694.89","4,789.94","4,801.63","4,681.47","-","-0.63%"
"Jun 15, 2006","4,724.58","4,639.40","4,729.80","4,639.40","-","2.36%"
"Jun 14, 2006","4,615.44","4,622.22","4,642.15","4,564.69","-","-0.05%"
"Jun 13, 2006","4,617.59","4,635.30","4,660.34","4,594.34","-","-2.24%"
"Jun 12, 2006","4,723.18","4,757.56","4,780.08","4,720.16","-","-0.94%"
"Jun 09, 2006","4,768.18","4,757.55","4,785.59","4,736.49","-","1.79%"
"Jun 08, 2006","4,684.34","4,706.39","4,762.74","4,684.34","-","-2.91%"
"Jun 07, 2006","4,824.77","4,820.29","4,832.50","4,767.32","-","0.56%"
"Jun 06, 2006","4,797.92","4,834.44","4,857.39","4,786.43","-","-2.40%"
"Jun 05, 2006","4,916.04","4,960.16","4,970.51","4,906.46","-","-0.88%"
"Jun 02, 2006","4,959.70","5,000.45","5,023.17","4,937.81","-","0.25%"
"Jun 01, 2006","4,947.29","4,927.13","4,954.46","4,885.34","-","0.35%"
"May 31, 2006","4,930.18","4,834.56","4,937.91","4,820.06","-","0.74%"
"May 30, 2006","4,893.87","5,010.35","5,023.41","4,882.72","-","-2.42%"
"May 29, 2006","5,015.32","5,022.86","5,026.36","5,009.17","-","-0.59%"
"May 26, 2006","5,045.09","4,993.01","5,045.09","4,970.08","-","1.93%"
"May 25, 2006","4,949.53","4,878.51","4,949.53","4,840.58","-","1.63%"
"May 24, 2006","4,870.02","4,892.71","4,908.77","4,822.60","-","-1.25%"
"May 23, 2006","4,931.53","4,847.52","4,963.10","4,847.52","-","2.45%"
"May 22, 2006","4,813.50","4,934.11","4,934.11","4,798.81","-","-2.65%"
"May 19, 2006","4,944.57","4,933.73","4,964.84","4,906.74","-","0.73%"
"May 18, 2006","4,908.69","4,922.31","4,959.81","4,841.77","-","-0.24%"
"May 17, 2006","4,920.31","5,103.58","5,110.20","4,920.31","-","-3.18%"
"May 16, 2006","5,081.69","5,065.49","5,100.71","5,042.22","-","0.33%"
"May 15, 2006","5,064.85","5,130.53","5,137.43","5,052.80","-","-1.66%"
"May 12, 2006","5,150.45","5,226.81","5,238.40","5,150.45","-","-2.14%"
"May 11, 2006","5,262.94","5,284.06","5,329.16","5,259.12","-","-0.29%"
"May 10, 2006","5,278.27","5,285.15","5,310.65","5,276.46","-","-0.64%"
"May 09, 2006","5,312.18","5,292.29","5,312.18","5,272.82","-","0.56%"
"May 08, 2006","5,282.40","5,297.50","5,315.03","5,277.31","-","-0.08%"
