Date,Price,Open,High,Low,Vol,Change %
28-Nov-06,"12,530.87","12,484.08","12,576.38","12,481.54",195.20M,-0.09%
27-Nov-06,"12,542.45","12,669.76","12,676.85","12,518.80",180.35M,-0.70%
24-Nov-06,"12,631.08","12,622.22","12,663.13","12,606.70",119.63M,-0.11%
23-Nov-06,"12,644.90","12,557.54","12,653.96","12,556.98",71.05M,0.70%
22-Nov-06,"12,556.98","12,556.98","12,556.98","12,556.98",174.88M,-0.36%
21-Nov-06,"12,602.30","12,472.48","12,623.43","12,416.63",198.38M,1.50%
20-Nov-06,"12,416.63","12,367.22","12,470.32","12,360.97",188.06M,0.35%
17-Nov-06,"12,372.87","12,351.70","12,401.81","12,246.53",188.02M,0.06%
16-Nov-06,"12,365.85","12,492.49","12,528.51","12,364.27",219.10M,-0.48%
15-Nov-06,"12,425.37","12,283.23","12,436.28","12,279.50",227.45M,1.19%
14-Nov-06,"12,279.59","12,346.38","12,361.88","12,249.98",213.32M,-0.24%
13-Nov-06,"12,309.40","12,316.59","12,340.47","12,262.68",187.47M,-0.25%
10-Nov-06,"12,340.47","12,397.34","12,417.06","12,316.43",178.27M,-0.56%
09-Nov-06,"12,410.23","12,418.51","12,480.16","12,378.20",260.63M,0.26%
08-Nov-06,"12,378.20","12,307.49","12,378.20","12,295.56",268.74M,0.55%
07-Nov-06,"12,310.21","12,379.35","12,394.83","12,298.54",252.51M,-0.19%
06-Nov-06,"12,333.28","12,294.24","12,377.60","12,239.04",309.40M,0.77%
03-Nov-06,"12,239.04","12,197.36","12,251.49","12,130.73",225.04M,0.89%
02-Nov-06,"12,130.73","12,071.99","12,149.37","12,015.87",283.87M,0.67%
01-Nov-06,"12,050.39","12,023.30","12,344.59","12,002.60",322.28M,-2.38%
31-Oct-06,"12,344.59","12,248.22","12,358.85","12,246.14",231.74M,0.57%
30-Oct-06,"12,274.40","12,260.32","12,287.01","12,206.47",210.58M,0.05%
27-Oct-06,"12,268.86","12,324.15","12,374.54","12,268.86",160.47M,-0.54%
26-Oct-06,"12,335.68","12,371.48","12,415.92","12,331.71",231.94M,-0.05%
25-Oct-06,"12,341.65","12,184.82","12,354.09","12,133.00",268.11M,1.20%
24-Oct-06,"12,195.54","12,109.63","12,195.54","12,071.76",248.35M,0.63%
23-Oct-06,"12,119.15","12,027.91","12,120.58","11,999.88",226.54M,0.69%
20-Oct-06,"12,035.57","12,107.75","12,103.84","12,005.55",178.46M,-0.21%
19-Oct-06,"12,060.62","11,974.34","12,072.91","11,966.00",222.36M,0.79%
18-Oct-06,"11,966.00","12,044.70","12,066.35","11,917.97",201.33M,-0.26%
17-Oct-06,"11,996.63","12,082.39","12,075.84","11,914.77",189.58M,-0.54%
16-Oct-06,"12,061.54","11,947.41","12,072.26","11,908.57",196.98M,1.28%
13-Oct-06,"11,908.57","11,754.61","11,908.57","11,719.09",223.99M,1.62%
12-Oct-06,"11,719.09","11,667.42","11,719.09","11,619.14",194.30M,0.86%
11-Oct-06,"11,619.14","11,782.40","11,784.43","11,619.14",250.89M,-1.16%
10-Oct-06,"11,755.15","11,716.64","11,757.75","11,690.89",180.17M,0.55%
06-Oct-06,"11,690.89","11,695.70","11,750.00","11,641.12",178.27M,-0.50%
05-Oct-06,"11,750.00","11,735.36","11,784.52","11,618.12",228.28M,1.14%
04-Oct-06,"11,618.12","11,542.44","11,624.70","11,407.27",258.42M,0.80%
03-Oct-06,"11,526.13","11,693.11","11,787.39","11,523.78",217.33M,-2.22%
02-Oct-06,"11,787.39","11,767.40","11,823.14","11,717.63",177.64M,0.22%
29-Sep-06,"11,761.27","11,812.30","11,854.13","11,760.16",200.59M,-0.48%
28-Sep-06,"11,817.44","11,797.24","11,845.42","11,751.58",207.44M,0.56%
27-Sep-06,"11,751.58","11,669.75","11,761.28","11,628.56",206.72M,0.94%
26-Sep-06,"11,642.40","11,642.40","11,642.40","11,642.40",-,0.52%
25-Sep-06,"11,582.72","11,529.99","11,588.07","11,464.55",246.46M,0.01%
22-Sep-06,"11,581.61","11,664.73","11,667.12","11,569.10",195.35M,-0.40%
21-Sep-06,"11,627.74","11,622.07","11,720.68","11,608.48",206.35M,-0.07%
20-Sep-06,"11,635.39","11,689.37","11,772.67","11,629.19",202.76M,-0.57%
19-Sep-06,"11,701.71","11,769.29","11,798.18","11,677.76",191.84M,-0.53%
18-Sep-06,"11,763.55","11,672.11","11,786.90","11,656.04",179.90M,0.92%
15-Sep-06,"11,656.04","11,661.83","11,684.31","11,640.79",348.97M,0.06%
14-Sep-06,"11,648.74","11,779.78","11,807.89","11,646.62",218.91M,-1.09%
13-Sep-06,"11,777.20","11,694.87","11,779.01","11,677.67",180.32M,0.84%
12-Sep-06,"11,678.91","11,658.16","11,771.09","11,630.17",214.86M,0.19%
11-Sep-06,"11,656.57","11,798.68","11,869.59","11,643.97",263.12M,-1.79%
08-Sep-06,"11,869.59","11,894.75","11,919.61","11,855.62",135.83M,-0.21%
07-Sep-06,"11,895.04","11,930.87","11,999.74","11,846.85",195.13M,-0.87%
06-Sep-06,"11,999.74","12,135.14","12,198.63","11,995.18",205.44M,-1.63%
05-Sep-06,"12,198.63","12,142.37","12,210.89","12,133.50",188.14M,0.44%
01-Sep-06,"12,145.10","12,121.58","12,184.64","12,073.75",146.62M,0.59%
31-Aug-06,"12,073.75","12,113.19","12,127.59","12,067.83",218.90M,0.04%
30-Aug-06,"12,068.36","12,087.21","12,094.97","12,010.09",181.33M,0.07%
29-Aug-06,"12,060.48","12,120.34","12,167.35","12,002.27",230.10M,-0.88%
28-Aug-06,"12,167.35","12,082.82","12,170.03","12,056.79",120.77M,0.39%
25-Aug-06,"12,119.83","12,153.47","12,161.28","12,114.14",117.65M,-0.10%
24-Aug-06,"12,132.30","12,192.91","12,208.19","12,107.31",164.62M,-0.51%
23-Aug-06,"12,195.08","12,185.48","12,226.60","12,153.98",153.99M,-0.05%
22-Aug-06,"12,201.15","12,146.59","12,204.91","12,135.07",187.53M,0.53%
21-Aug-06,"12,136.93","12,085.62","12,143.55","12,044.83",171.04M,0.76%
18-Aug-06,"12,044.83","12,074.87","12,084.04","11,968.66",155.25M,-0.09%
17-Aug-06,"12,056.01","11,980.56","12,056.01","11,961.11",253.70M,0.21%
16-Aug-06,"12,030.25","12,004.38","12,049.42","11,977.15",166.28M,0.44%
15-Aug-06,"11,977.15","11,900.40","11,977.15","11,850.16",165.12M,1.07%
14-Aug-06,"11,850.16","11,897.30","11,944.90","11,817.54",121.29M,-0.79%
11-Aug-06,"11,944.90","11,966.21","11,973.11","11,931.85",139.39M,-0.12%
10-Aug-06,"11,959.05","11,972.22","12,008.15","11,916.35",143.38M,-0.41%
09-Aug-06,"12,008.15","12,042.75","12,108.92","11,998.18",176.85M,0.08%
08-Aug-06,"11,998.18","11,957.64","12,039.21","11,936.68",149.70M,0.52%
04-Aug-06,"11,936.68","12,010.86","12,076.88","11,880.29",125.53M,0.00%
03-Aug-06,"11,936.66","11,913.53","11,987.93","11,878.61",151.69M,-0.28%
02-Aug-06,"11,969.86","11,953.57","12,014.02","11,907.65",200.74M,0.52%
01-Aug-06,"11,907.65","11,864.09","11,907.65","11,821.68",180.24M,0.65%
31-Jul-06,"11,830.96","11,830.96","11,830.96","11,830.96",150.11M,0.06%
28-Jul-06,"11,823.68","11,823.68","11,823.68","11,823.68",187.38M,0.55%
27-Jul-06,"11,758.91","11,898.55","11,929.91","11,758.91",175.26M,-1.02%
26-Jul-06,"11,879.55","11,750.39","11,879.55","11,698.23",187.80M,1.06%
25-Jul-06,"11,754.60","11,664.46","11,769.14","11,625.16",181.13M,1.11%
24-Jul-06,"11,625.16","11,459.64","11,625.16","11,418.33",164.27M,1.81%
21-Jul-06,"11,418.33","11,574.34","11,565.03","11,418.33",141.30M,-0.41%
20-Jul-06,"11,465.50","11,616.01","11,660.79","11,465.50",151.85M,-1.33%
19-Jul-06,"11,619.58","11,470.60","11,629.05","11,467.38",165.18M,1.29%
18-Jul-06,"11,471.69","11,493.32","11,536.61","11,410.37",169.61M,-0.08%
17-Jul-06,"11,480.62","11,572.06","11,630.01","11,480.62",126.59M,-1.28%
14-Jul-06,"11,630.01","11,626.35","11,658.25","11,509.71",126.51M,0.24%
13-Jul-06,"11,601.94","11,754.98","11,771.07","11,599.17",165.05M,-1.44%
12-Jul-06,"11,771.07","11,821.12","11,879.10","11,754.72",183.54M,-0.19%
11-Jul-06,"11,792.98","11,703.86","11,803.68","11,654.73",208.86M,1.19%
10-Jul-06,"11,654.73","11,617.36","11,664.92","11,604.74",124.50M,0.20%
07-Jul-06,"11,631.91","11,597.49","11,681.13","11,581.39",145.00M,0.26%
06-Jul-06,"11,602.01","11,577.34","11,677.47","11,577.35",159.96M,-0.21%
05-Jul-06,"11,626.44","11,710.25","11,733.19","11,576.68",157.48M,-0.91%
04-Jul-06,"11,733.19","11,670.17","11,733.19","11,612.87",65.33M,1.04%
30-Jun-06,"11,612.87","11,609.86","11,658.83","11,520.91",152.67M,0.80%
29-Jun-06,"11,520.91","11,353.40","11,539.43","11,332.32",191.62M,1.66%
28-Jun-06,"11,332.32","11,311.89","11,359.76","11,270.55",142.88M,0.35%
27-Jun-06,"11,293.24","11,390.12","11,423.99","11,293.24",171.77M,-0.69%
26-Jun-06,"11,372.20","11,278.81","11,388.35","11,249.02",157.42M,1.10%
23-Jun-06,"11,249.02","11,140.25","11,290.76","11,129.89",115.70M,1.07%
22-Jun-06,"11,130.21","11,138.16","11,182.51","11,112.83",141.76M,0.16%
21-Jun-06,"11,112.83","10,966.91","11,127.09","10,956.83",135.99M,1.07%
20-Jun-06,"10,995.48","11,062.41","11,065.75","10,980.54",131.51M,-0.11%
19-Jun-06,"11,007.58","11,164.85","11,207.95","10,967.74",137.60M,-1.79%
16-Jun-06,"11,207.95","11,193.65","11,268.73","11,189.86",263.84M,-0.05%
15-Jun-06,"11,213.16","11,084.90","11,236.74","10,960.68",182.09M,2.30%
14-Jun-06,"10,960.68","10,936.00","11,007.51","10,875.96",205.15M,0.52%
13-Jun-06,"10,904.34","11,027.16","11,197.58","10,860.72",239.26M,-2.62%
12-Jun-06,"11,197.58","11,398.25","11,417.29","11,147.69",163.95M,-1.70%
09-Jun-06,"11,390.70","11,450.24","11,496.71","11,345.93",185.01M,-0.22%
08-Jun-06,"11,415.52","11,387.49","11,475.42","11,162.86",233.26M,-0.52%
07-Jun-06,"11,475.42","11,612.37","11,666.14","11,475.42",199.09M,-1.63%
06-Jun-06,"11,666.14","11,672.79","11,707.40","11,565.68",169.91M,-0.29%
05-Jun-06,"11,699.49","11,915.01","11,932.42","11,699.49",141.89M,-1.67%
02-Jun-06,"11,898.69","11,871.40","11,918.49","11,846.97",137.45M,0.44%
01-Jun-06,"11,846.97","11,695.02","11,852.90","11,664.28",175.67M,0.87%
31-May-06,"11,744.52","11,717.22","11,806.06","11,702.19",309.40M,0.33%
30-May-06,"11,705.41","11,888.57","11,881.43","11,701.75",158.32M,-1.18%
29-May-06,"11,845.48","11,774.84","11,861.35","11,762.75",56.50M,0.70%
26-May-06,"11,762.75","11,718.53","11,766.71","11,653.00",150.00M,0.94%
25-May-06,"11,653.00","11,488.01","11,653.00","11,423.91",170.22M,2.01%
24-May-06,"11,423.91","11,478.89","11,539.93","11,345.08",191.78M,-1.01%
23-May-06,"11,539.93","11,544.61","11,663.34","11,538.25",202.59M,-0.05%
19-May-06,"11,545.77","11,483.54","11,591.27","11,402.22",201.34M,0.05%
18-May-06,"11,539.95","11,668.97","11,697.33","11,537.88",203.11M,-0.86%
17-May-06,"11,640.61","11,837.19","11,853.68","11,629.72",210.90M,-1.60%
16-May-06,"11,829.42","11,849.43","11,934.67","11,745.55",206.09M,-0.02%
15-May-06,"11,831.73","11,880.97","12,038.07","11,741.90",209.82M,-1.71%
12-May-06,"12,038.07","12,141.57","12,165.43","11,990.47",196.87M,-1.05%
11-May-06,"12,165.43","12,396.99","12,420.62","12,161.00",261.05M,-1.23%
10-May-06,"12,316.31","12,318.42","12,349.22","12,278.36",228.06M,-0.10%
09-May-06,"12,328.21","12,294.89","12,385.09","12,285.83",217.62M,0.28%
08-May-06,"12,294.20","12,280.33","12,294.20","12,198.17",217.38M,0.20%
05-May-06,"12,270.11","12,166.32","12,270.95","12,125.87",193.12M,1.19%
04-May-06,"12,125.87","12,161.67","12,220.01","12,125.87",184.08M,-0.58%
03-May-06,"12,196.15","12,293.35","12,305.56","12,153.74",184.26M,-0.64%
02-May-06,"12,274.46","12,240.98","12,285.99","12,228.73",202.98M,0.33%
01-May-06,"12,234.56","12,289.18","12,307.51","12,204.17",139.84M,0.25%
28-Apr-06,"12,204.17","12,219.41","12,250.87","12,187.69",171.84M,0.14%
27-Apr-06,"12,187.69","12,243.63","12,321.73","12,158.76",216.58M,-1.09%
26-Apr-06,"12,321.73","12,364.10","12,385.39","12,315.79",182.46M,-0.07%
25-Apr-06,"12,329.79","12,395.83","12,425.68","12,297.13",181.37M,-0.10%
24-Apr-06,"12,342.23","12,418.08","12,437.22","12,338.31",145.24M,-0.76%
21-Apr-06,"12,437.22","12,364.10","12,440.45","12,313.66",167.92M,1.00%
20-Apr-06,"12,313.66","12,468.47","12,487.32","12,296.53",197.65M,-1.39%
19-Apr-06,"12,487.32","12,441.17","12,494.72","12,412.61",177.93M,0.33%
18-Apr-06,"12,446.79","12,338.12","12,464.49","12,309.02",186.42M,1.12%
17-Apr-06,"12,309.02","12,280.86","12,335.40","12,248.59",128.17M,0.49%
13-Apr-06,"12,248.59","12,178.70","12,248.59","12,123.32",180.18M,0.66%
12-Apr-06,"12,167.70","12,200.34","12,224.66","12,167.70",167.92M,-0.08%
11-Apr-06,"12,177.30","12,310.65","12,342.73","12,165.22",186.02M,-0.91%
10-Apr-06,"12,289.70","12,280.10","12,302.88","12,241.21",153.00M,0.40%
07-Apr-06,"12,241.21","12,270.30","12,342.02","12,212.61",164.68M,-0.82%
06-Apr-06,"12,342.02","12,339.45","12,352.49","12,258.19",205.61M,0.35%
05-Apr-06,"12,299.12","12,184.59","12,304.78","12,174.10",172.95M,1.03%
04-Apr-06,"12,174.10","12,220.31","12,221.75","12,143.47",235.33M,-0.30%
03-Apr-06,"12,210.86","12,200.68","12,298.96","12,110.61",184.89M,0.83%
31-Mar-06,"12,110.61","12,154.97","12,206.95","12,065.53",191.87M,-0.79%
30-Mar-06,"12,206.95","12,224.35","12,287.50","12,190.58",210.09M,0.13%
29-Mar-06,"12,190.58","12,063.17","12,195.47","12,048.79",188.50M,1.18%
28-Mar-06,"12,048.79","12,082.83","12,140.64","12,048.79",174.21M,-0.25%
27-Mar-06,"12,078.52","12,097.03","12,122.78","12,064.39",185.12M,-0.27%
24-Mar-06,"12,111.14","12,037.77","12,121.72","12,017.91",142.40M,0.78%
23-Mar-06,"12,017.91","11,980.69","12,027.78","11,946.80",155.77M,0.39%
22-Mar-06,"11,970.65","11,920.53","11,983.72","11,903.01",146.22M,0.19%
21-Mar-06,"11,947.61","11,900.96","12,004.89","11,871.72",149.47M,0.15%
20-Mar-06,"11,929.32","12,009.59","12,087.65","11,929.32",140.24M,-0.60%
17-Mar-06,"12,000.73","12,000.73","12,000.73","12,000.73",249.95M,-0.70%
16-Mar-06,"12,085.65","12,053.23","12,120.98","12,044.82",146.81M,0.25%
15-Mar-06,"12,055.63","12,055.63","12,055.63","12,055.63",158.35M,0.69%
14-Mar-06,"11,973.25","11,894.21","12,018.34","11,885.62",168.50M,0.56%
13-Mar-06,"11,906.65","11,906.65","11,906.65","11,906.65",131.93M,0.62%
10-Mar-06,"11,833.61","11,735.68","11,880.31","11,721.90",190.08M,0.58%
09-Mar-06,"11,765.33","11,793.51","11,851.55","11,737.07",162.56M,0.24%
08-Mar-06,"11,737.07","11,746.88","11,881.21","11,649.41",179.63M,-0.67%
07-Mar-06,"11,816.46","11,864.33","11,883.31","11,755.00",167.74M,-0.56%
06-Mar-06,"11,883.31","11,972.67","11,987.97","11,847.22",166.34M,-0.80%
03-Mar-06,"11,978.68","11,881.04","12,004.26","11,866.44",160.55M,0.60%
02-Mar-06,"11,906.91","11,833.75","11,906.94","11,794.58",220.24M,0.95%
01-Mar-06,"11,794.58","11,694.70","11,808.50","11,686.27",170.91M,0.91%
28-Feb-06,"11,688.34","11,688.08","11,716.63","11,594.63",186.72M,-0.15%
27-Feb-06,"11,706.47","11,754.29","11,810.55","11,704.54",132.76M,-0.88%
24-Feb-06,"11,810.55","11,813.88","11,841.31","11,738.55",167.75M,0.61%
23-Feb-06,"11,738.55","11,767.27","11,811.29","11,738.55",174.20M,-0.52%
22-Feb-06,"11,800.20","11,783.14","11,826.44","11,744.94",176.25M,-0.22%
21-Feb-06,"11,826.44","11,826.44","11,826.44","11,826.44",160.98M,-0.33%
20-Feb-06,"11,865.76","11,813.07","11,883.13","11,758.04",93.26M,0.92%
17-Feb-06,"11,758.04","11,758.04","11,758.04","11,758.04",140.54M,0.46%
16-Feb-06,"11,704.31","11,565.80","11,709.91","11,557.25",197.78M,1.27%
15-Feb-06,"11,557.25","11,642.53","11,747.72","11,545.42",190.90M,-0.51%
14-Feb-06,"11,616.39","11,504.68","11,624.07","11,458.39",184.99M,0.84%
13-Feb-06,"11,519.49","11,617.69","11,651.69","11,488.04",181.04M,-1.13%
10-Feb-06,"11,651.69","11,710.55","11,757.48","11,563.91",169.52M,-0.49%
09-Feb-06,"11,709.30","11,830.63","11,876.24","11,709.30",203.75M,-0.22%
08-Feb-06,"11,735.12","11,804.22","11,820.11","11,663.30",244.41M,-0.70%
07-Feb-06,"11,817.30","12,029.07","12,080.53","11,806.68",203.74M,-2.18%
06-Feb-06,"12,080.53","11,956.14","12,080.53","11,937.62",156.12M,1.20%
03-Feb-06,"11,937.62","11,913.83","11,952.97","11,860.40",179.05M,0.06%
02-Feb-06,"11,929.91","11,969.71","11,980.48","11,880.80",224.64M,-0.19%
01-Feb-06,"11,952.14","11,962.83","12,012.66","11,938.45",239.76M,0.05%
31-Jan-06,"11,945.64","11,922.67","11,999.95","11,911.36",206.57M,-0.02%
30-Jan-06,"11,947.47","11,875.14","11,971.15","11,856.81",159.97M,0.76%
27-Jan-06,"11,856.81","11,803.72","11,869.78","11,737.43",161.82M,1.02%
26-Jan-06,"11,737.43","11,712.29","11,752.88","11,625.91",190.72M,0.53%
25-Jan-06,"11,675.16","11,747.09","11,800.15","11,652.98",167.86M,-0.15%
24-Jan-06,"11,692.35","11,729.33","11,767.89","11,688.71",177.33M,-0.35%
23-Jan-06,"11,733.37","11,598.05","11,748.97","11,597.67",196.54M,1.10%
20-Jan-06,"11,605.67","11,734.63","11,760.32","11,605.67",178.32M,-0.75%
19-Jan-06,"11,692.97","11,609.94","11,698.72","11,554.49",158.60M,1.20%
18-Jan-06,"11,554.49","11,615.09","11,689.61","11,501.80",181.41M,-1.16%
17-Jan-06,"11,689.61","11,713.51","11,720.97","11,668.66",210.37M,-0.27%
16-Jan-06,"11,720.97","11,627.24","11,720.97","11,604.82",94.80M,1.00%
13-Jan-06,"11,604.82","11,586.74","11,644.90","11,576.12",186.60M,0.08%
12-Jan-06,"11,595.18","11,649.83","11,688.93","11,582.00",167.23M,-0.22%
11-Jan-06,"11,621.03","11,606.52","11,639.54","11,585.85",170.99M,0.20%
10-Jan-06,"11,597.61","11,568.33","11,601.63","11,538.43",192.40M,0.28%
09-Jan-06,"11,565.21","11,618.40","11,640.48","11,565.21",196.62M,-0.48%
06-Jan-06,"11,620.46","11,547.65","11,646.94","11,507.68",182.80M,0.98%
05-Jan-06,"11,507.68","11,475.02","11,507.68","11,447.20",149.33M,0.05%
04-Jan-06,"11,501.48","11,408.99","11,505.46","11,384.66",164.03M,0.52%
03-Jan-06,"11,441.58","11,304.64","11,456.12","11,272.26",139.60M,1.50%
30-Dec-05,"11,272.26","11,282.83","11,296.29","11,219.43",63.65M,-0.21%
29-Dec-05,"11,296.29","11,253.48","11,296.29","11,251.59",79.93M,0.31%
28-Dec-05,"11,261.20","11,211.91","11,276.43","11,178.39",83.56M,0.14%
23-Dec-05,"11,245.37","11,246.54","11,262.55","11,219.11",92.69M,-0.09%
22-Dec-05,"11,255.39","11,294.81","11,296.78","11,236.57",151.83M,0.07%
21-Dec-05,"11,247.25","11,201.45","11,252.66","11,180.63",139.06M,0.60%
20-Dec-05,"11,180.63","11,201.95","11,201.74","11,154.28",121.11M,0.24%
19-Dec-05,"11,154.28","11,192.78","11,213.89","11,132.77",142.28M,0.16%
16-Dec-05,"11,136.58","11,127.75","11,153.70","11,075.50",216.86M,0.39%
15-Dec-05,"11,092.81","11,099.74","11,113.78","11,063.39",165.96M,-0.03%
14-Dec-05,"11,095.81","11,138.26","11,137.44","11,083.95",142.71M,-0.37%
13-Dec-05,"11,137.44","11,101.75","11,179.72","11,096.05",136.41M,0.34%
12-Dec-05,"11,099.26","11,204.14","11,207.33","11,083.72",146.74M,-0.29%
09-Dec-05,"11,132.01","11,174.10","11,197.76","11,121.01",148.22M,-0.32%
08-Dec-05,"11,167.19","11,156.62","11,174.98","11,099.96",144.69M,0.32%
07-Dec-05,"11,131.43","11,123.57","11,165.33","11,094.64",165.35M,0.31%
06-Dec-05,"11,096.82","11,014.68","11,135.56","11,006.01",151.05M,0.80%
05-Dec-05,"11,008.78","11,017.67","11,066.38","11,000.15",127.38M,0.03%
02-Dec-05,"11,005.24","11,031.71","11,032.31","10,986.63",139.18M,0.05%
01-Dec-05,"10,999.64","10,868.20","10,999.64","10,824.14",163.93M,1.62%
30-Nov-05,"10,824.14","10,918.99","10,942.63","10,815.14",164.87M,-1.08%
29-Nov-05,"10,942.63","10,972.24","11,012.41","10,939.21",121.55M,0.03%
28-Nov-05,"10,939.21","11,036.31","11,050.20","10,936.29",134.91M,-0.58%
25-Nov-05,"11,002.57","11,085.75","11,082.80","11,002.57",95.05M,-0.72%
24-Nov-05,"11,081.82","11,068.71","11,146.12","10,919.80",93.26M,1.48%
23-Nov-05,"10,919.80","10,866.30","10,919.80","10,842.97",169.42M,0.25%
22-Nov-05,"10,892.75","10,832.84","10,896.72","10,789.51",154.74M,0.70%
21-Nov-05,"10,817.34","10,758.81","10,817.83","10,720.28",139.53M,0.89%
18-Nov-05,"10,722.10","10,743.84","10,764.56","10,713.89",132.33M,-0.10%
17-Nov-05,"10,733.08","10,770.31","10,796.54","10,727.04",165.68M,0.06%
16-Nov-05,"10,727.04","10,643.95","10,727.04","10,628.90",163.99M,0.92%
15-Nov-05,"10,628.90","10,679.82","10,712.62","10,612.32",111.39M,-0.52%
14-Nov-05,"10,684.72","10,668.30","10,716.70","10,661.28",111.14M,0.14%
11-Nov-05,"10,669.40","10,566.40","10,669.40","10,563.48",105.74M,0.99%
10-Nov-05,"10,565.26","10,623.51","10,656.54","10,519.00",141.20M,-0.86%
09-Nov-05,"10,656.54","10,594.17","10,682.65","10,595.83",121.13M,0.38%
08-Nov-05,"10,616.22","10,669.05","10,690.99","10,603.02",133.82M,-0.61%
07-Nov-05,"10,681.18","10,683.76","10,698.95","10,656.96",134.79M,0.06%
04-Nov-05,"10,674.83","10,652.34","10,678.65","10,577.00",152.52M,0.02%
03-Nov-05,"10,672.58","10,630.94","10,689.79","10,585.65",150.54M,0.82%
02-Nov-05,"10,585.65","10,415.47","10,585.65","10,390.75",164.13M,1.88%
01-Nov-05,"10,390.75","10,390.04","10,444.28","10,383.32",135.78M,0.07%
31-Oct-05,"10,383.32","10,343.17","10,455.71","10,312.30",159.26M,0.69%
28-Oct-05,"10,312.30","10,268.18","10,321.85","10,204.83",132.50M,0.65%
27-Oct-05,"10,245.45","10,286.61","10,314.14","10,164.92",125.04M,-0.37%
26-Oct-05,"10,283.66","10,333.57","10,427.71","10,283.66",136.29M,-0.77%
25-Oct-05,"10,363.74","10,423.26","10,428.17","10,351.79",136.07M,0.03%
24-Oct-05,"10,360.79","10,266.96","10,391.20","10,261.00",123.78M,0.68%
21-Oct-05,"10,290.87","10,153.95","10,310.20","10,145.12",145.86M,0.98%
20-Oct-05,"10,190.73","10,371.67","10,425.78","10,181.40",146.57M,-2.25%
19-Oct-05,"10,425.78","10,317.26","10,433.47","10,205.00",160.28M,0.78%
18-Oct-05,"10,345.09","10,492.21","10,553.44","10,344.05",124.10M,-1.97%
17-Oct-05,"10,553.44","10,551.85","10,593.81","10,488.77",164.14M,0.62%
14-Oct-05,"10,488.77","10,392.04","10,495.13","10,359.23",119.97M,0.57%
13-Oct-05,"10,429.71","10,476.37","10,498.76","10,294.93",146.91M,-0.60%
12-Oct-05,"10,493.11","10,658.20","10,667.11","10,493.11",130.87M,-1.20%
11-Oct-05,"10,620.50","10,673.65","10,693.73","10,600.34",138.48M,0.08%
07-Oct-05,"10,612.15","10,594.28","10,643.89","10,562.23",124.50M,0.47%
06-Oct-05,"10,562.23","10,694.51","10,748.05","10,492.39",163.11M,-1.73%
05-Oct-05,"10,748.05","10,991.51","11,007.87","10,744.69",160.52M,-1.94%
04-Oct-05,"10,960.62","11,058.12","11,081.19","10,960.62",166.72M,-1.09%
03-Oct-05,"11,081.19","11,035.03","11,084.60","11,011.83",107.12M,0.63%
30-Sep-05,"11,011.83","10,997.85","11,086.12","10,964.40",132.07M,-0.06%
29-Sep-05,"11,018.50","11,059.88","11,077.76","11,012.06",143.49M,-0.22%
28-Sep-05,"11,042.26","11,135.48","11,118.03","11,037.78",178.09M,-0.23%
27-Sep-05,"11,067.17","11,012.87","11,089.61","11,005.47",163.52M,0.56%
26-Sep-05,"11,005.47","10,882.62","11,035.87","10,867.37",135.99M,0.93%
23-Sep-05,"10,904.31","10,829.03","10,905.30","10,788.02",145.27M,0.31%
22-Sep-05,"10,870.75","11,005.28","11,007.26","10,846.55",167.24M,-0.79%
21-Sep-05,"10,957.14","10,975.51","11,013.97","10,903.52",133.99M,0.49%
20-Sep-05,"10,903.52","10,991.39","11,049.18","10,903.52",175.39M,-1.10%
19-Sep-05,"11,024.73","11,055.77","11,075.77","10,990.59",137.00M,0.31%
16-Sep-05,"10,990.59","10,988.71","11,028.43","10,966.32",298.06M,0.22%
15-Sep-05,"10,966.32","10,957.56","10,981.17","10,923.08",177.52M,0.31%
14-Sep-05,"10,932.41","10,855.07","10,932.41","10,825.20",130.93M,0.99%
13-Sep-05,"10,825.20","10,915.40","10,915.84","10,822.12",128.58M,-0.55%
12-Sep-05,"10,885.16","10,898.46","10,921.18","10,869.18",102.82M,-0.12%
09-Sep-05,"10,898.20","10,829.43","10,898.20","10,777.23",116.81M,1.12%
08-Sep-05,"10,777.23","10,843.58","10,863.08","10,777.23",151.75M,-0.30%
07-Sep-05,"10,810.05","10,795.06","10,825.60","10,752.18",157.85M,0.11%
06-Sep-05,"10,798.12","10,757.08","10,798.71","10,743.58",138.83M,0.24%
02-Sep-05,"10,771.88","10,777.17","10,813.30","10,732.17",97.23M,-0.38%
01-Sep-05,"10,813.30","10,675.63","10,840.70","10,668.94",139.39M,1.35%
31-Aug-05,"10,668.94","10,579.57","10,694.41","10,573.06",139.41M,0.91%
30-Aug-05,"10,573.06","10,526.24","10,587.99","10,506.82",116.43M,0.14%
29-Aug-05,"10,558.40","10,529.39","10,569.03","10,484.07",90.16M,0.71%
26-Aug-05,"10,484.07","10,540.46","10,582.75","10,484.07",102.51M,-0.52%
25-Aug-05,"10,538.93","10,508.78","10,555.74","10,490.54",110.15M,0.28%
24-Aug-05,"10,509.72","10,491.77","10,540.42","10,470.78",142.38M,0.28%
23-Aug-05,"10,480.03","10,572.31","10,569.99","10,480.03",117.69M,-0.43%
22-Aug-05,"10,525.49","10,552.53","10,594.53","10,502.11",97.58M,0.22%
19-Aug-05,"10,502.11","10,458.16","10,515.07","10,391.30",94.21M,1.07%
