Date,Price,Open,High,Low,Volume,Change,Country
2014-02-11,13880.99,13794.36,13926.0,13794.36,203.68,0.63,Canada
2014-02-10,13794.18,13786.5,13839.48,13780.13,149.92,0.06,Canada
2014-02-07,13786.5,13717.56,13793.51,13698.35,171.76,0.53,Canada
2014-02-06,13713.4,13560.33,13732.74,13560.33,190.31,1.13,Canada
2014-02-05,13559.69,13504.48,13569.78,13455.8,201.96,0.41,Canada
2014-02-04,13504.48,13486.2,13506.93,13463.36,184.28,0.14,Canada
2014-02-03,13486.2,13694.94,13694.94,13450.31,180.78,-1.52,Canada
2014-01-31,13694.94,13735.28,13735.28,13598.03,181.44,-0.29,Canada
2014-01-30,13735.28,13643.22,13750.26,13634.13,166.74,0.67,Canada
2014-01-29,13643.22,13687.66,13687.66,13587.29,186.22,-0.32,Canada
2014-01-28,13687.66,13583.0,13706.45,13583.0,174.77,0.78,Canada
2014-01-27,13582.29,13717.76,13717.76,13520.51,179.32,-0.99,Canada
2014-01-24,13717.76,13932.97,13932.97,13698.31,208.91,-1.54,Canada
2014-01-23,13932.97,13988.2,14002.39,13932.28,192.45,-0.39,Canada
2014-01-22,13988.2,13951.77,13999.58,13933.58,250.15,0.26,Canada
2014-01-21,13951.77,13990.24,13999.6,13948.26,213.02,-0.28,Canada
2014-01-20,13990.29,13888.21,13990.29,13888.21,104.0,0.74,Canada
2014-01-17,13888.21,13831.58,13910.38,13829.16,214.75,0.41,Canada
2014-01-16,13831.58,13772.75,13831.58,13741.74,225.59,0.43,Canada
2014-01-15,13772.58,13692.38,13785.02,13692.38,191.85,0.59,Canada
2014-01-14,13692.38,13681.48,13747.04,13681.48,206.28,0.08,Canada
2014-01-13,13681.48,13747.52,13771.13,13658.03,247.67,-0.48,Canada
2014-01-10,13747.52,13629.69,13750.66,13629.69,182.52,0.87,Canada
2014-01-09,13629.41,13614.73,13644.16,13585.01,170.19,0.11,Canada
2014-01-08,13614.63,13596.93,13639.2,13586.76,164.83,0.13,Canada
2014-01-07,13596.93,13495.05,13617.09,13495.05,154.23,0.75,Canada
2014-01-06,13495.54,13548.86,13560.64,13473.23,129.26,-0.39,Canada
2014-01-03,13548.86,13594.19,13594.19,13521.75,102.23,-0.33,Canada
2014-01-02,13594.19,13621.4,13621.4,13528.29,112.48,-0.2,Canada
2013-12-31,13621.55,13581.45,13644.28,13580.89,75.51,0.3,Canada
2013-12-30,13581.39,13587.55,13597.48,13572.26,77.79,-0.05,Canada
2013-12-27,13587.98,13517.92,13604.31,13517.92,82.1,0.52,Canada
2013-12-24,13518.02,13447.7,13531.41,13447.7,51.76,0.52,Canada
2013-12-23,13447.7,13399.92,13463.53,13399.92,99.25,0.36,Canada
2013-12-20,13399.6,13392.19,13504.33,13392.19,337.62,0.06,Canada
2013-12-19,13392.2,13334.73,13396.62,13322.87,162.25,0.43,Canada
2013-12-18,13334.73,13180.16,13358.1,13180.16,184.61,1.17,Canada
2013-12-17,13180.16,13184.41,13224.83,13169.96,153.83,-0.03,Canada
2013-12-16,13184.41,13125.68,13226.35,13125.68,148.01,0.45,Canada
2013-12-13,13125.7,13114.39,13144.56,13098.01,137.59,0.09,Canada
2013-12-12,13114.39,13133.42,13143.8,13059.74,167.15,-0.14,Canada
2013-12-11,13133.42,13324.09,13324.09,13133.42,160.83,-1.43,Canada
2013-12-10,13324.01,13312.76,13360.82,13312.76,166.95,0.08,Canada
2013-12-09,13312.78,13280.72,13352.03,13280.72,163.56,0.24,Canada
2013-12-06,13280.72,13200.64,13313.62,13200.64,131.03,0.61,Canada
2013-12-05,13200.4,13304.92,13304.92,13200.4,223.23,-0.79,Canada
2013-12-04,13304.92,13319.87,13319.87,13234.47,182.43,-0.11,Canada
2013-12-03,13319.87,13419.51,13419.51,13279.08,178.38,-0.74,Canada
2013-12-02,13419.57,13395.4,13459.04,13389.47,162.08,0.18,Canada
2013-11-29,13395.4,13371.75,13496.68,13371.75,108.24,0.18,Canada
2013-11-28,13370.83,13362.06,13400.77,13362.06,51.62,0.07,Canada
2013-11-27,13362.06,13349.6,13389.12,13349.6,133.61,0.09,Canada
2013-11-26,13349.77,13472.11,13472.11,13348.83,206.49,-0.91,Canada
2013-11-25,13472.22,13478.37,13507.27,13460.92,179.81,-0.05,Canada
2013-11-22,13478.34,13475.33,13517.02,13469.21,144.17,0.02,Canada
2013-11-21,13475.33,13430.14,13505.35,13430.14,178.72,0.34,Canada
2013-11-20,13430.01,13442.77,13459.95,13387.29,169.46,-0.09,Canada
2013-11-19,13442.77,13458.06,13497.51,13442.55,138.47,-0.11,Canada
2013-11-18,13458.06,13482.63,13512.47,13441.4,141.56,-0.18,Canada
2013-11-15,13482.57,13431.38,13490.19,13431.38,150.69,0.38,Canada
2013-11-14,13431.38,13370.66,13460.79,13370.66,172.62,0.45,Canada
2013-11-13,13370.66,13325.9,13379.29,13289.75,175.0,0.33,Canada
2013-11-12,13326.04,13358.39,13378.51,13324.7,155.09,-0.24,Canada
2013-11-11,13358.39,13378.33,13393.64,13358.39,106.1,-0.15,Canada
2013-11-08,13378.33,13294.2,13394.32,13291.38,179.03,0.63,Canada
2013-11-07,13294.2,13380.41,13394.17,13285.23,184.11,-0.64,Canada
2013-11-06,13380.41,13361.71,13412.33,13354.28,154.9,0.14,Canada
2013-11-05,13361.71,13361.71,13364.02,13305.15,163.25,0.0,Canada
2013-11-04,13361.78,13337.46,13374.02,13309.63,142.47,0.18,Canada
2013-11-01,13337.46,13362.93,13402.47,13326.19,176.21,-0.18,Canada
2013-10-31,13361.26,13454.24,13463.73,13361.26,213.91,-0.7,Canada
2013-10-30,13455.33,13440.61,13471.06,13364.95,173.3,0.11,Canada
2013-10-29,13440.61,13371.84,13443.3,13371.84,149.84,0.51,Canada
2013-10-28,13371.84,13399.42,13416.16,13366.25,135.95,-0.21,Canada
2013-10-25,13399.42,13324.75,13402.43,13315.76,146.25,0.56,Canada
2013-10-24,13324.75,13243.34,13329.28,13243.34,206.17,0.61,Canada
2013-10-23,13243.32,13248.06,13308.16,13226.19,195.69,-0.04,Canada
2013-10-22,13248.06,13186.53,13291.17,13186.53,203.81,0.47,Canada
2013-10-21,13186.53,13136.09,13190.92,13136.09,141.92,0.38,Canada
2013-10-18,13136.09,13035.89,13156.75,13035.89,155.39,0.77,Canada
2013-10-17,13036.36,12956.89,13042.06,12951.33,148.06,0.61,Canada
2013-10-16,12957.21,12931.46,12957.21,12912.22,119.94,0.2,Canada
2013-10-15,12931.46,12892.11,12934.5,12839.31,128.01,0.31,Canada
2013-10-11,12892.11,12894.41,12924.89,12874.09,115.81,-0.02,Canada
2013-10-10,12894.41,12730.33,12934.61,12730.33,163.86,1.29,Canada
2013-10-09,12730.33,12692.41,12763.53,12678.02,151.68,0.3,Canada
2013-10-08,12692.41,12788.25,12824.22,12682.94,140.46,-0.75,Canada
2013-10-07,12788.25,12758.65,12814.68,12704.59,123.59,0.23,Canada
2013-10-04,12758.65,12735.12,12787.07,12729.98,129.49,0.18,Canada
2013-10-03,12735.12,12839.0,12844.9,12700.42,137.56,-0.81,Canada
2013-10-02,12839.0,12847.44,12853.29,12790.07,149.8,-0.07,Canada
2013-10-01,12847.44,12787.19,12866.94,12753.41,166.04,0.47,Canada
2013-09-30,12787.19,12843.17,12858.6,12734.71,172.23,-0.44,Canada
2013-09-27,12844.08,12841.62,12865.85,12818.14,130.69,0.02,Canada
2013-09-26,12841.62,12836.71,12905.11,12836.71,128.19,0.04,Canada
2013-09-25,12836.71,12848.89,12913.57,12832.52,160.86,-0.09,Canada
2013-09-24,12848.89,12809.56,12878.71,12784.07,149.41,0.29,Canada
2013-09-23,12811.18,12806.47,12828.4,12798.3,151.45,0.04,Canada
2013-09-20,12806.47,12926.73,12942.7,12806.47,458.82,-0.93,Canada
2013-09-19,12926.78,12931.4,12964.86,12892.77,164.9,-0.04,Canada
2013-09-18,12931.4,12834.11,12958.88,12794.86,218.09,0.76,Canada
2013-09-17,12834.11,12816.88,12847.18,12812.23,128.79,0.13,Canada
2013-09-16,12816.88,12723.4,12847.78,12723.4,190.62,0.73,Canada
2013-09-13,12723.4,12701.14,12761.08,12701.14,134.05,0.18,Canada
2013-09-12,12701.05,12825.41,12825.41,12693.86,144.15,-0.97,Canada
2013-09-11,12825.42,12824.48,12840.43,12764.5,139.02,0.01,Canada
2013-09-10,12824.48,12854.64,12854.64,12793.7,152.98,-0.23,Canada
2013-09-09,12854.64,12820.92,12861.39,12820.92,116.09,0.26,Canada
2013-09-06,12820.92,12845.06,12888.69,12796.66,138.6,-0.19,Canada
2013-09-05,12845.06,12757.81,12851.74,12757.81,161.15,0.68,Canada
2013-09-04,12757.81,12740.5,12758.87,12692.06,124.53,0.14,Canada
2013-09-03,12740.5,12654.31,12828.13,12654.31,133.24,0.68,Canada
2013-08-30,12653.9,12704.59,12746.52,12652.95,134.05,-0.4,Canada
2013-08-29,12704.73,12607.22,12742.71,12607.22,153.8,0.77,Canada
2013-08-28,12607.22,12591.21,12677.47,12582.61,150.2,0.13,Canada
2013-08-27,12591.21,12760.3,12760.3,12567.16,168.68,-1.33,Canada
2013-08-26,12760.3,12762.3,12812.58,12751.85,127.82,-0.02,Canada
2013-08-23,12762.3,12674.35,12776.14,12674.35,131.4,0.69,Canada
2013-08-22,12674.35,12573.08,12700.16,12573.08,147.39,0.81,Canada
2013-08-21,12573.08,12670.11,12670.11,12542.84,159.39,-0.77,Canada
2013-08-20,12670.11,12588.02,12707.54,12573.54,143.29,0.65,Canada
2013-08-19,12588.02,12735.49,12735.49,12578.8,127.04,-1.17,Canada
2013-08-16,12736.92,12704.52,12799.99,12704.51,152.86,0.26,Canada
2013-08-15,12704.52,12639.02,12704.52,12562.02,212.85,0.52,Canada
2013-08-14,12639.3,12642.19,12664.17,12614.39,195.46,-0.02,Canada
2013-08-13,12642.19,12594.27,12655.79,12594.26,158.47,0.38,Canada
2013-08-12,12594.27,12542.21,12594.27,12542.21,155.37,0.42,Canada
2013-08-09,12542.13,12552.92,12557.31,12502.23,154.69,-0.09,Canada
2013-08-08,12552.92,12412.73,12564.06,12412.73,174.2,1.13,Canada
2013-08-07,12412.73,12469.32,12469.32,12400.15,149.94,-0.45,Canada
2013-08-06,12469.32,12603.25,12603.25,12419.04,173.3,-1.06,Canada
2013-08-02,12603.25,12593.96,12627.64,12579.02,124.5,0.07,Canada
2013-08-01,12593.96,12486.64,12623.43,12486.64,165.72,0.86,Canada
2013-07-31,12486.64,12581.75,12631.7,12486.64,203.82,-0.76,Canada
2013-07-30,12581.75,12669.04,12669.04,12555.82,176.27,-0.69,Canada
2013-07-29,12669.04,12647.92,12688.41,12618.01,115.33,0.17,Canada
2013-07-26,12647.9,12666.93,12676.78,12614.56,129.95,-0.17,Canada
2013-07-25,12669.14,12672.36,12705.03,12637.27,166.55,-0.02,Canada
2013-07-24,12672.3,12745.38,12766.93,12632.73,183.34,-0.57,Canada
2013-07-23,12745.38,12759.11,12772.06,12710.41,167.95,-0.1,Canada
2013-07-22,12758.38,12685.13,12761.44,12685.13,158.15,0.58,Canada
2013-07-19,12685.13,12628.35,12693.87,12624.99,166.61,0.45,Canada
2013-07-18,12628.85,12593.81,12680.23,12568.34,169.51,0.48,Canada
2013-07-17,12568.77,12536.34,12597.99,12518.96,162.77,0.41,Canada
2013-07-16,12516.89,12568.96,12567.15,12490.6,146.65,-0.09,Canada
2013-07-15,12528.35,12515.93,12569.93,12462.18,137.78,0.53,Canada
2013-07-12,12462.18,12516.32,12519.65,12436.76,123.87,-0.25,Canada
2013-07-11,12493.26,12420.13,12496.29,12306.93,225.1,1.51,Canada
2013-07-10,12306.93,12311.62,12315.53,12250.06,146.94,0.08,Canada
2013-07-09,12297.09,12247.05,12298.67,12203.46,142.96,0.72,Canada
2013-07-08,12208.87,12188.14,12219.84,12134.91,139.28,0.61,Canada
2013-07-05,12134.91,12160.16,12170.9,12073.64,144.08,-0.26,Canada
2013-07-04,12166.66,12174.92,12217.21,12138.39,41.57,0.17,Canada
2013-07-03,12145.68,12175.46,12179.07,12055.63,129.35,-0.27,Canada
2013-07-02,12178.38,12178.05,12217.36,12113.82,182.47,0.41,Canada
2013-06-28,12129.11,11995.9,12181.03,11992.92,209.08,1.03,Canada
2013-06-27,12005.78,12003.89,12053.63,11951.9,199.34,0.45,Canada
2013-06-26,11951.9,11990.48,12005.42,11934.7,189.59,-0.45,Canada
2013-06-25,12005.42,11893.72,12007.72,11838.46,182.14,1.42,Canada
2013-06-24,11836.86,11909.0,11994.65,11759.04,181.13,-1.32,Canada
2013-06-21,11995.66,12019.06,12067.54,11935.72,378.52,0.23,Canada
2013-06-20,11968.57,12100.09,12268.29,11940.46,297.33,-2.44,Canada
2013-06-19,12268.29,12347.74,12365.48,12237.72,175.98,-0.8,Canada
2013-06-18,12367.46,12299.18,12389.07,12288.35,163.82,0.64,Canada
2013-06-17,12288.9,12249.33,12325.81,12189.82,143.28,0.83,Canada
2013-06-14,12187.36,12271.0,12298.31,12178.21,172.52,-0.73,Canada
2013-06-13,12277.13,12064.4,12291.16,12032.42,168.4,1.38,Canada
2013-06-12,12109.89,12246.13,12245.19,12092.53,180.0,-0.93,Canada
2013-06-11,12223.57,12301.05,12375.81,12217.73,172.81,-1.28,Canada
2013-06-10,12382.67,12375.64,12400.68,12328.45,122.7,0.08,Canada
2013-06-07,12373.3,12388.49,12412.96,12310.27,158.85,-0.29,Canada
2013-06-06,12409.33,12406.76,12453.85,12327.66,180.62,-0.28,Canada
2013-06-05,12443.65,12541.01,12588.64,12422.39,209.5,-1.19,Canada
2013-06-04,12593.97,12600.46,12636.38,12568.94,142.09,-0.13,Canada
2013-06-03,12609.8,12661.22,12681.22,12570.91,168.85,-0.32,Canada
2013-05-31,12650.42,12691.36,12745.66,12620.08,295.77,-0.75,Canada
2013-05-30,12746.55,12745.22,12767.55,12725.9,203.42,0.11,Canada
2013-05-29,12732.61,12677.44,12750.52,12658.57,176.31,-0.14,Canada
2013-05-28,12750.52,12755.63,12798.54,12704.66,204.66,0.43,Canada
2013-05-27,12696.37,12688.57,12703.13,12662.76,54.71,0.23,Canada
2013-05-24,12667.22,12617.19,12670.65,12620.01,139.67,0.07,Canada
2013-05-23,12658.09,12648.79,12748.57,12598.87,159.31,-0.74,Canada
2013-05-22,12752.5,12801.49,12889.26,12735.58,219.5,0.08,Canada
2013-05-21,12742.43,12669.51,12806.54,12613.05,241.99,1.03,Canada
2013-05-17,12613.05,12487.25,12636.31,12491.45,171.38,0.84,Canada
2013-05-16,12507.6,12473.39,12562.98,12463.4,162.65,0.27,Canada
2013-05-15,12473.65,12526.07,12575.01,12439.13,164.96,-0.82,Canada
2013-05-14,12577.05,12529.18,12600.7,12529.41,170.08,0.38,Canada
2013-05-13,12529.55,12572.95,12586.25,12479.11,161.56,-0.47,Canada
2013-05-10,12589.09,12517.15,12589.09,12511.94,170.82,0.36,Canada
2013-05-09,12543.9,12584.67,12601.07,12530.0,208.95,-0.33,Canada
2013-05-08,12585.05,12480.1,12598.39,12464.11,192.5,0.97,Canada
2013-05-07,12464.11,12443.04,12489.8,12416.29,186.24,0.08,Canada
2013-05-06,12453.92,12480.17,12505.37,12440.8,143.0,0.13,Canada
2013-05-03,12438.03,12459.89,12533.83,12381.3,158.24,0.47,Canada
2013-05-02,12379.64,12326.39,12415.79,12275.98,177.85,0.47,Canada
2013-05-01,12321.29,12408.0,12454.92,12285.11,209.32,-1.09,Canada
2013-04-30,12456.5,12310.69,12460.47,12244.2,215.98,1.17,Canada
2013-04-29,12312.67,12283.32,12322.93,12220.2,123.66,0.76,Canada
2013-04-26,12220.2,12306.14,12329.51,12181.18,148.58,-0.89,Canada
2013-04-25,12329.51,12308.59,12370.74,12270.43,222.02,0.48,Canada
2013-04-24,12270.43,12127.71,12271.29,12090.94,182.0,1.48,Canada
2013-04-23,12090.94,12097.48,12127.07,12031.64,97.39,0.0,Canada
2013-04-22,12090.68,12117.81,12122.85,12026.9,131.46,0.21,Canada
2013-04-19,12065.55,11987.44,12067.07,11987.21,156.91,0.58,Canada
2013-04-18,11996.34,12024.21,12036.52,11918.88,194.54,0.41,Canada
2013-04-17,11947.29,12086.03,12116.14,11916.64,230.91,-1.42,Canada
2013-04-16,12119.92,12061.24,12124.76,12002.54,181.11,0.96,Canada
2013-04-15,12004.88,12184.11,12335.9,11998.02,302.81,-2.7,Canada
2013-04-12,12337.59,12404.74,12481.37,12300.0,177.98,-1.15,Canada
2013-04-11,12481.37,12523.36,12534.91,12458.64,139.52,-0.43,Canada
2013-04-10,12534.91,12503.13,12555.68,12485.69,195.27,0.41,Canada
2013-04-09,12484.05,12369.75,12497.96,12344.81,170.73,1.13,Canada
2013-04-08,12344.56,12325.13,12351.98,12290.34,131.84,0.1,Canada
2013-04-05,12331.85,12293.66,12363.0,12244.23,186.5,-0.25,Canada
2013-04-04,12363.05,12404.82,12422.12,12338.32,179.0,-0.48,Canada
2013-04-03,12422.12,12678.9,12688.64,12390.79,225.5,-2.05,Canada
2013-04-02,12682.1,12679.99,12718.32,12672.06,150.45,-0.1,Canada
2013-04-01,12695.14,12751.6,12750.96,12685.5,101.53,-0.43,Canada
2013-03-28,12749.9,12661.32,12764.92,12647.24,169.49,0.4,Canada
2013-03-27,12699.65,12673.6,12712.41,12622.5,148.62,-0.05,Canada
2013-03-26,12706.38,12686.65,12709.84,12651.31,137.28,0.2,Canada
2013-03-25,12680.71,12783.74,12788.41,12668.62,185.89,-0.6,Canada
2013-03-22,12757.35,12751.15,12818.43,12745.35,139.54,0.07,Canada
2013-03-21,12747.87,12826.53,12831.15,12747.48,174.73,-0.61,Canada
2013-03-20,12826.55,12816.31,12828.55,12776.02,190.05,0.41,Canada
2013-03-19,12773.87,12780.82,12826.26,12752.11,174.53,-0.06,Canada
2013-03-18,12781.76,12788.85,12830.03,12759.09,196.87,-0.38,Canada
2013-03-15,12830.03,12795.24,12865.95,12789.95,344.8,0.24,Canada
2013-03-14,12799.91,12751.6,12816.78,12736.11,201.65,0.44,Canada
2013-03-13,12744.11,12873.47,12878.59,12725.75,169.07,-1.04,Canada
2013-03-12,12878.58,12879.87,12904.71,12853.9,211.01,0.16,Canada
2013-03-11,12858.49,12824.9,12865.32,12812.82,136.22,0.18,Canada
2013-03-08,12835.61,12833.28,12843.71,12795.34,220.26,0.07,Canada
2013-03-07,12826.52,12853.52,12869.64,12814.31,178.96,-0.04,Canada
2013-03-06,12831.96,12793.79,12833.49,12736.26,181.73,0.75,Canada
2013-03-05,12736.04,12783.58,12820.11,12707.41,172.74,0.23,Canada
2013-03-04,12707.41,12765.8,12773.12,12705.02,161.52,-0.51,Canada
2013-03-01,12773.12,12798.74,12819.43,12736.13,176.71,-0.38,Canada
2013-02-28,12821.83,12741.0,12821.83,12725.98,196.03,0.7,Canada
2013-02-27,12732.39,12624.76,12738.03,12624.76,179.29,0.57,Canada
2013-02-26,12660.44,12659.68,12673.0,12605.78,182.78,0.08,Canada
2013-02-25,12650.87,12760.86,12832.71,12648.94,185.36,-0.4,Canada
2013-02-22,12701.63,12660.39,12707.18,12641.65,143.58,0.49,Canada
2013-02-21,12639.97,12676.24,12714.05,12602.54,234.48,-0.58,Canada
2013-02-20,12714.05,12788.4,12809.07,12684.58,251.71,-0.75,Canada
2013-02-19,12810.21,12722.16,12810.21,12686.18,175.22,0.97,Canada
2013-02-15,12686.63,12686.51,12719.16,12667.7,190.27,-0.28,Canada
2013-02-14,12721.79,12769.77,12775.05,12699.68,180.84,-0.42,Canada
2013-02-13,12775.28,12813.5,12814.53,12763.44,176.9,-0.11,Canada
2013-02-12,12789.02,12746.55,12815.39,12746.82,166.8,0.32,Canada
2013-02-11,12748.15,12789.18,12800.69,12748.15,133.83,-0.41,Canada
2013-02-08,12801.23,12773.0,12823.5,12756.24,140.53,0.36,Canada
2013-02-07,12755.92,12762.49,12790.11,12737.22,183.25,-0.04,Canada
2013-02-06,12761.59,12713.96,12783.73,12724.38,164.0,0.13,Canada
2013-02-05,12745.65,12740.35,12786.79,12717.62,157.06,0.22,Canada
2013-02-04,12717.62,12683.73,12768.83,12668.81,122.96,-0.4,Canada
2013-02-01,12768.83,12741.18,12783.13,12691.92,163.62,0.66,Canada
2013-01-31,12685.24,12760.67,12794.44,12682.69,201.18,-0.85,Canada
2013-01-30,12794.44,12846.29,12895.28,12773.62,175.69,-0.28,Canada
2013-01-29,12830.56,12817.4,12849.16,12812.99,170.44,0.11,Canada
2013-01-28,12815.91,12860.36,12859.93,12812.06,154.4,-0.01,Canada
2013-01-25,12816.63,12851.52,12875.35,12808.66,163.2,-0.05,Canada
2013-01-24,12823.62,12802.32,12863.47,12794.05,176.34,0.23,Canada
2013-01-23,12794.05,12779.66,12828.93,12792.07,156.83,-0.24,Canada
2013-01-22,12824.63,12774.71,12824.63,12758.64,178.76,0.24,Canada
2013-01-21,12794.25,12748.12,12798.92,12725.69,97.17,0.54,Canada
2013-01-18,12725.69,12701.96,12751.16,12675.61,192.76,0.4,Canada
2013-01-17,12674.73,12614.3,12684.07,12608.82,160.68,0.52,Canada
2013-01-16,12608.82,12602.47,12638.42,12580.32,143.64,-0.26,Canada
2013-01-15,12641.97,12569.21,12642.03,12569.77,186.58,0.31,Canada
2013-01-14,12603.09,12627.41,12636.68,12582.15,216.47,0.01,Canada
2013-01-11,12602.18,12600.9,12603.15,12545.03,155.72,0.02,Canada
2013-01-10,12599.74,12571.95,12618.43,12523.56,207.72,0.62,Canada
2013-01-09,12522.24,12508.13,12528.86,12484.8,166.36,0.14,Canada
2013-01-08,12504.81,12490.37,12504.81,12456.0,168.87,0.04,Canada
2013-01-07,12499.55,12503.24,12540.81,12448.21,152.63,-0.33,Canada
2013-01-04,12540.81,12435.12,12540.81,12442.84,133.01,0.56,Canada
2013-01-03,12470.44,12539.14,12540.58,12430.41,160.67,-0.56,Canada
2013-01-02,12540.77,12571.76,12588.75,12439.25,149.63,0.86,Canada
2012-12-31,12433.53,12296.11,12457.33,12289.66,99.7,0.95,Canada
2012-12-28,12316.12,12316.99,12371.22,12304.98,84.46,-0.47,Canada
2012-12-27,12373.77,12324.96,12373.77,12289.68,110.47,0.02,Canada
2012-12-24,12370.8,12379.33,12400.02,12350.31,56.86,-0.12,Canada
2012-12-21,12385.7,12383.72,12414.85,12313.73,345.42,-0.02,Canada
2012-12-20,12388.71,12376.0,12403.13,12335.4,170.13,-0.12,Canada
2012-12-19,12403.63,12356.08,12414.06,12335.36,206.85,0.56,Canada
2012-12-18,12334.34,12285.86,12353.92,12279.7,220.02,0.43,Canada
2012-12-17,12281.35,12281.33,12296.86,12233.09,232.32,-0.12,Canada
2012-12-14,12296.72,12284.29,12307.05,12256.55,236.86,0.06,Canada
2012-12-13,12289.17,12305.39,12346.24,12261.99,205.05,-0.52,Canada
2012-12-12,12353.09,12305.8,12365.83,12282.57,223.02,0.58,Canada
2012-12-11,12282.36,12242.48,12306.82,12234.96,191.88,0.42,Canada
2012-12-10,12230.47,12212.14,12236.71,12161.08,182.79,0.58,Canada
2012-12-07,12159.59,12189.41,12208.05,12144.15,201.05,0.07,Canada
2012-12-06,12151.13,12189.25,12186.11,12132.74,194.66,-0.05,Canada
2012-12-05,12157.29,12155.29,12208.45,12136.39,179.54,0.17,Canada
2012-12-04,12137.18,12106.2,12169.74,12095.45,162.21,-0.27,Canada
2012-12-03,12169.74,12253.7,12252.27,12151.3,165.23,-0.57,Canada
2012-11-30,12239.36,12203.83,12246.32,12170.35,217.84,0.3,Canada
2012-11-29,12202.85,12207.94,12227.52,12140.33,163.1,0.51,Canada
2012-11-28,12140.33,12012.59,12141.44,12004.49,157.29,0.24,Canada
2012-11-27,12111.63,12194.38,12196.47,12105.97,152.66,-0.6,Canada
2012-11-26,12185.05,12199.17,12212.9,12148.96,127.85,-0.23,Canada
2012-11-23,12213.24,12169.19,12229.77,12142.27,99.29,0.49,Canada
2012-11-22,12153.1,12129.28,12171.2,12100.06,59.03,0.44,Canada
2012-11-21,12100.06,12016.66,12104.68,12023.15,146.58,0.45,Canada
2012-11-20,12046.28,12040.75,12051.7,11986.01,164.43,0.05,Canada
2012-11-19,12040.4,12003.45,12040.4,11878.18,139.72,1.37,Canada
2012-11-16,11877.72,11814.39,11877.72,11761.86,160.13,0.56,Canada
2012-11-15,11811.38,11879.57,11926.39,11761.34,227.35,-0.99,Canada
2012-11-14,11929.79,12139.75,12136.55,11915.07,192.5,-1.69,Canada
2012-11-13,12134.66,12130.32,12212.94,12124.35,136.35,-0.47,Canada
2012-11-12,12191.46,12219.78,12239.56,12186.99,106.61,-0.04,Canada
2012-11-09,12196.8,12166.64,12251.45,12151.17,157.8,0.05,Canada
2012-11-08,12191.05,12227.85,12252.19,12164.11,185.66,-0.32,Canada
2012-11-07,12230.59,12326.84,12360.9,12201.87,167.32,-1.06,Canada
2012-11-06,12361.2,12380.33,12395.61,12334.13,156.46,0.07,Canada
2012-11-05,12352.78,12373.51,12417.25,12347.14,131.37,-0.22,Canada
2012-11-02,12380.41,12489.69,12501.56,12373.16,182.36,-0.95,Canada
2012-11-01,12499.76,12408.53,12511.46,12413.72,182.87,0.62,Canada
2012-10-31,12422.91,12416.67,12462.26,12389.97,185.57,0.37,Canada
2012-10-30,12377.05,12302.52,12395.43,12294.59,99.13,0.52,Canada
2012-10-29,12312.75,12282.08,12317.95,12250.47,77.74,0.1,Canada
2012-10-26,12300.3,12301.6,12353.16,12290.44,151.53,0.0,Canada
2012-10-25,12300.23,12289.67,12326.69,12195.02,160.95,0.86,Canada
2012-10-24,12195.02,12258.07,12261.05,12186.59,151.74,-0.25,Canada
2012-10-23,12225.84,12260.95,12391.86,12141.19,165.77,-1.43,Canada
2012-10-22,12403.54,12362.66,12430.48,12340.41,155.42,-0.1,Canada
2012-10-19,12415.98,12437.91,12465.02,12372.91,163.59,-0.4,Canada
2012-10-18,12466.12,12425.51,12494.0,12425.04,154.96,0.04,Canada
2012-10-17,12461.25,12423.72,12463.33,12396.67,194.27,0.43,Canada
2012-10-16,12407.7,12298.12,12412.23,12232.05,150.61,1.45,Canada
2012-10-15,12229.96,12181.93,12229.96,12137.18,109.71,0.23,Canada
2012-10-12,12202.04,12225.45,12250.41,12170.11,131.41,-0.26,Canada
2012-10-11,12233.95,12263.63,12295.43,12215.01,151.2,0.18,Canada
2012-10-10,12212.42,12241.06,12278.68,12195.81,138.92,-0.5,Canada
2012-10-09,12273.57,12389.54,12415.68,12266.98,161.13,-1.17,Canada
2012-10-05,12418.99,12460.78,12480.83,12388.76,130.59,-0.23,Canada
2012-10-04,12447.68,12403.13,12458.21,12371.62,162.61,0.71,Canada
2012-10-03,12359.47,12406.44,12411.51,12341.9,153.55,-0.26,Canada
2012-10-02,12391.23,12396.86,12414.42,12340.64,184.55,0.17,Canada
2012-10-01,12370.19,12372.45,12452.28,12318.17,156.97,0.43,Canada
2012-09-28,12317.46,12291.24,12336.31,12248.78,201.03,-0.17,Canada
2012-09-27,12338.85,12297.73,12363.27,12241.46,165.74,0.87,Canada
2012-09-26,12232.86,12163.86,12254.41,12168.1,167.3,-0.2,Canada
2012-09-25,12257.18,12351.43,12382.86,12240.06,186.59,-0.46,Canada
2012-09-24,12313.54,12342.42,12382.38,12296.2,145.96,-0.57,Canada
2012-09-21,12383.6,12454.02,12473.45,12383.6,516.67,-0.21,Canada
2012-09-20,12409.25,12372.31,12432.08,12358.37,165.23,-0.22,Canada
2012-09-19,12436.16,12441.69,12462.83,12405.85,188.5,0.11,Canada
2012-09-18,12422.71,12422.82,12450.04,12391.4,179.56,-0.19,Canada
2012-09-17,12446.86,12494.57,12508.71,12432.37,162.68,-0.42,Canada
2012-09-14,12499.47,12446.13,12529.77,12360.16,240.49,1.13,Canada
