Date,Price,Open,High,Low,Volume,Change %,Country
"Mar 09, 2020","10,625.02","10,690.08","10,995.22","10,556.64",305.32M,-7.94%,Germany
"Mar 06, 2020","11,541.87","11,694.56","11,769.85","11,447.20",195.04M,-3.37%,Germany
"Mar 05, 2020","11,944.72","12,191.41","12,207.77","11,844.88",148.09M,-1.51%,Germany
"Mar 04, 2020","12,127.69","11,992.59","12,199.82","11,929.24",147.85M,1.19%,Germany
"Mar 03, 2020","11,985.39","12,013.06","12,272.99","11,906.82",195.94M,1.08%,Germany
"Mar 02, 2020","11,857.87","12,030.27","12,121.60","11,624.63",207.21M,-0.27%,Germany
"Feb 28, 2020","11,890.35","11,891.87","12,008.59","11,724.12",274.62M,-3.86%,Germany
"Feb 27, 2020","12,367.46","12,526.60","12,593.62","12,211.63",191.24M,-3.19%,Germany
"Feb 26, 2020","12,774.88","12,682.16","12,849.17","12,368.05",163.62M,-0.12%,Germany
"Feb 25, 2020","12,790.49","13,132.04","13,132.04","12,778.66",129.55M,-1.88%,Germany
"Feb 24, 2020","13,035.24","13,231.38","13,236.58","12,982.14",165.15M,-4.01%,Germany
"Feb 21, 2020","13,579.33","13,609.94","13,689.23","13,500.50",108.77M,-0.62%,Germany
"Feb 20, 2020","13,664.00","13,774.44","13,788.41","13,664.00",86.44M,-0.91%,Germany
"Feb 19, 2020","13,789.00","13,751.05","13,789.00","13,710.78",90.19M,0.79%,Germany
"Feb 18, 2020","13,681.19","13,668.94","13,731.39","13,660.45",82.09M,-0.75%,Germany
"Feb 17, 2020","13,783.89","13,770.67","13,795.24","13,754.04",57.40M,0.29%,Germany
"Feb 14, 2020","13,744.21","13,756.47","13,788.51","13,728.12",66.31M,-0.01%,Germany
"Feb 13, 2020","13,745.43","13,695.93","13,745.43","13,576.96",92.09M,-0.03%,Germany
"Feb 12, 2020","13,749.78","13,671.15","13,758.70","13,658.15",86.73M,0.89%,Germany
"Feb 11, 2020","13,627.84","13,604.74","13,668.43","13,557.96",104.75M,0.99%,Germany
"Feb 10, 2020","13,494.03","13,476.00","13,501.74","13,445.41",60.46M,-0.15%,Germany
"Feb 07, 2020","13,513.81","13,530.77","13,551.03","13,463.98",87.04M,-0.45%,Germany
"Feb 06, 2020","13,574.82","13,570.33","13,606.97","13,533.66",114.57M,0.72%,Germany
"Feb 05, 2020","13,478.33","13,224.27","13,488.58","13,223.14",108.45M,1.48%,Germany
"Feb 04, 2020","13,281.74","13,135.61","13,282.63","13,131.07",80.89M,1.81%,Germany
"Feb 03, 2020","13,045.19","13,033.17","13,077.57","12,987.53",81.39M,0.49%,Germany
"Jan 31, 2020","12,981.97","13,196.80","13,208.47","12,973.70",106.90M,-1.33%,Germany
"Jan 30, 2020","13,157.12","13,186.49","13,262.18","13,118.97",100.71M,-1.41%,Germany
"Jan 29, 2020","13,345.00","13,316.42","13,371.30","13,296.03",67.88M,0.16%,Germany
"Jan 28, 2020","13,323.69","13,274.01","13,327.12","13,163.36",91.83M,0.90%,Germany
"Jan 27, 2020","13,204.77","13,374.99","13,399.42","13,195.28",101.41M,-2.74%,Germany
"Jan 24, 2020","13,576.68","13,512.84","13,604.85","13,510.79",87.99M,1.41%,Germany
"Jan 23, 2020","13,388.42","13,455.90","13,486.14","13,382.23",90.75M,-0.94%,Germany
"Jan 22, 2020","13,515.75","13,601.65","13,640.06","13,498.03",73.13M,-0.30%,Germany
"Jan 21, 2020","13,555.87","13,456.90","13,560.68","13,443.25",64.63M,0.05%,Germany
"Jan 20, 2020","13,548.94","13,503.83","13,550.83","13,487.21",52.88M,0.17%,Germany
"Jan 17, 2020","13,526.13","13,513.48","13,557.78","13,497.30",86.34M,0.72%,Germany
"Jan 16, 2020","13,429.43","13,463.46","13,492.74","13,382.98",39.61M,-0.02%,Germany
"Jan 15, 2020","13,432.30","13,444.95","13,458.91","13,388.48",72.05M,-0.18%,Germany
"Jan 14, 2020","13,456.49","13,439.20","13,487.90","13,362.20",74.56M,0.04%,Germany
"Jan 13, 2020","13,451.52","13,521.86","13,529.21","13,404.72",67.21M,-0.24%,Germany
"Jan 10, 2020","13,483.31","13,533.46","13,548.20","13,483.31",77.94M,-0.09%,Germany
"Jan 09, 2020","13,495.06","13,474.76","13,523.34","13,456.78",86.97M,1.31%,Germany
"Jan 08, 2020","13,320.18","13,140.49","13,334.04","13,106.27",88.18M,0.71%,Germany
"Jan 07, 2020","13,226.83","13,199.59","13,283.88","13,166.40",78.28M,0.76%,Germany
"Jan 06, 2020","13,126.99","13,085.49","13,143.11","12,948.17",71.78M,-0.70%,Germany
"Jan 03, 2020","13,219.14","13,266.39","13,282.74","13,120.72",80.79M,-1.25%,Germany
"Jan 02, 2020","13,385.93","13,233.71","13,425.03","13,225.16",75.34M,1.03%,Germany
"Nov 18, 2020","11,801.60","11,896.06","11,942.49","11,799.96",963.95M,-0.82%,USA
"Nov 17, 2020","11,899.34","11,913.35","11,950.18","11,852.41",849.41M,-0.21%,USA
"Nov 16, 2020","11,924.13","11,847.11","11,937.72","11,814.89",935.40M,0.80%,USA
"Nov 13, 2020","11,829.29","11,794.94","11,849.79","11,715.52",787.30M,1.02%,USA
"Nov 12, 2020","11,709.59","11,802.50","11,847.84","11,666.37",829.44M,-0.65%,USA
"Nov 11, 2020","11,786.43","11,656.65","11,793.58","11,638.90",819.26M,2.01%,USA
"Nov 10, 2020","11,553.86","11,622.44","11,665.87","11,424.61",1.03B,-1.37%,USA
"Nov 09, 2020","11,713.78","12,046.66","12,108.07","11,703.49",1.41B,-1.53%,USA
"Nov 06, 2020","11,895.23","11,869.90","11,920.54","11,737.13",893.72M,0.04%,USA
"Nov 05, 2020","11,890.93","11,816.33","11,924.28","11,784.15",828.68M,2.59%,USA
"Nov 04, 2020","11,590.78","11,443.78","11,663.30","11,394.21",852.15M,3.85%,USA
"Nov 03, 2020","11,160.57","11,038.66","11,213.92","11,004.84",710.54M,1.85%,USA
"Nov 02, 2020","10,957.61","11,010.45","11,071.08","10,830.95",715.79M,0.42%,USA
"Oct 30, 2020","10,911.59","11,103.47","11,129.81","10,822.57",873.95M,-2.45%,USA
"Oct 29, 2020","11,185.59","11,064.47","11,287.63","11,030.19",733.27M,1.64%,USA
"Oct 28, 2020","11,004.87","11,230.90","11,249.95","10,999.07",856.55M,-3.73%,USA
"Oct 27, 2020","11,431.35","11,409.34","11,465.06","11,361.86",676.35M,0.64%,USA
"Oct 26, 2020","11,358.94","11,440.64","11,545.63","11,221.06",690.96M,-1.64%,USA
"Oct 23, 2020","11,548.28","11,536.00","11,548.85","11,434.86",657.56M,0.37%,USA
"Oct 22, 2020","11,506.01","11,526.97","11,548.77","11,369.29",750.16M,0.19%,USA
"Oct 21, 2020","11,484.69","11,530.39","11,613.79","11,476.08",753.85M,-0.28%,USA
"Oct 20, 2020","11,516.49","11,531.83","11,632.89","11,471.24",714.59M,0.33%,USA
"Oct 19, 2020","11,478.88","11,732.34","11,778.11","11,454.57",755.00M,-1.65%,USA
"Oct 16, 2020","11,671.55","11,761.83","11,827.42","11,648.53",741.76M,-0.36%,USA
"Oct 15, 2020","11,713.87","11,559.88","11,740.68","11,559.10",661.41M,-0.47%,USA
"Oct 14, 2020","11,768.73","11,889.07","11,939.92","11,714.35",697.01M,-0.80%,USA
"Oct 13, 2020","11,863.90","11,901.76","11,946.98","11,821.83",729.33M,-0.10%,USA
"Oct 12, 2020","11,876.26","11,732.33","11,965.54","11,704.13",830.65M,2.56%,USA
"Oct 09, 2020","11,579.94","11,487.60","11,581.23","11,476.66",729.77M,1.39%,USA
"Oct 08, 2020","11,420.98","11,443.35","11,448.22","11,384.33",715.15M,0.50%,USA
"Oct 07, 2020","11,364.60","11,271.68","11,380.56","11,258.35",834.93M,1.88%,USA
"Oct 06, 2020","11,154.60","11,314.53","11,392.41","11,124.45",936.32M,-1.57%,USA
"Oct 05, 2020","11,332.49","11,169.11","11,335.21","11,162.52",781.32M,2.32%,USA
"Oct 02, 2020","11,075.02","11,082.53","11,244.87","11,033.69",810.86M,-2.22%,USA
"Oct 01, 2020","11,326.51","11,291.99","11,344.13","11,240.53",843.82M,1.42%,USA
"Sep 30, 2020","11,167.51","11,092.90","11,277.96","11,092.90",1.02B,0.74%,USA
"Sep 29, 2020","11,085.25","11,109.00","11,153.23","11,065.63",763.32M,-0.29%,USA
"Sep 28, 2020","11,117.53","11,084.38","11,120.79","11,019.14",840.42M,1.87%,USA
"Sep 25, 2020","10,913.56","10,680.46","10,939.55","10,639.98",820.01M,2.26%,USA
"Sep 24, 2020","10,672.27","10,551.02","10,799.55","10,520.22",923.44M,0.37%,USA
"Sep 23, 2020","10,632.99","10,950.83","10,962.03","10,612.92",962.40M,-3.02%,USA
"Sep 22, 2020","10,963.64","10,873.29","10,979.65","10,737.52",845.80M,1.71%,USA
"Sep 21, 2020","10,778.80","10,610.14","10,782.74","10,519.49",1.02B,-0.13%,USA
"Sep 18, 2020","10,793.28","10,973.45","10,977.68","10,639.95",2.41B,-1.07%,USA
"Sep 17, 2020","10,910.28","10,796.05","10,974.45","10,783.81",936.99M,-1.27%,USA
"Sep 16, 2020","11,050.47","11,222.08","11,245.42","11,046.43",923.76M,-1.25%,USA
"Sep 15, 2020","11,190.32","11,193.96","11,244.46","11,127.98",828.01M,1.21%,USA
"Sep 14, 2020","11,056.65","11,010.14","11,118.29","10,982.26",882.03M,1.87%,USA
"Sep 11, 2020","10,853.54","11,010.07","11,033.04","10,728.03",817.03M,-0.60%,USA
"Sep 10, 2020","10,919.59","11,235.53","11,299.53","10,875.02",898.02M,-1.99%,USA
"Sep 09, 2020","11,141.56","11,064.76","11,217.69","10,970.45",861.84M,2.71%,USA
"Sep 08, 2020","10,847.69","10,900.70","11,131.50","10,837.20",984.13M,-4.11%,USA
"Sep 04, 2020","11,313.13","11,396.24","11,531.18","10,875.87",1.02B,-1.27%,USA
"Sep 03, 2020","11,458.10","11,861.90","11,894.40","11,361.36",1.05B,-4.96%,USA
"Sep 02, 2020","12,056.44","12,047.26","12,074.07","11,836.18",903.54M,0.98%,USA
"Sep 01, 2020","11,939.67","11,850.96","11,945.72","11,794.78",812.61M,1.39%,USA
"Aug 31, 2020","11,775.46","11,718.81","11,829.84","11,697.42",940.53M,0.68%,USA
"Aug 28, 2020","11,695.63","11,689.28","11,708.77","11,634.77",694.25M,0.60%,USA
"Aug 27, 2020","11,625.34","11,688.20","11,730.01","11,551.01",773.52M,-0.34%,USA
"Aug 26, 2020","11,665.06","11,516.62","11,672.05","11,507.46",738.61M,1.73%,USA
"Aug 25, 2020","11,466.47","11,370.23","11,468.26","11,343.04",719.87M,0.76%,USA
"Aug 24, 2020","11,379.72","11,449.25","11,462.05","11,297.53",837.05M,0.60%,USA
"Aug 21, 2020","11,311.80","11,258.45","11,326.21","11,245.44",879.96M,0.42%,USA
"Aug 20, 2020","11,264.95","11,096.40","11,283.62","11,090.03",830.32M,1.06%,USA
"Aug 19, 2020","11,146.46","11,214.80","11,257.42","11,132.10",752.24M,-0.57%,USA
"Aug 18, 2020","11,210.84","11,170.75","11,230.62","11,103.83",736.48M,0.73%,USA
"Aug 17, 2020","11,129.72","11,083.25","11,144.53","11,080.30",741.24M,1.00%,USA
"Aug 14, 2020","11,019.30","11,042.24","11,058.44","10,972.06",729.02M,-0.21%,USA
"Aug 13, 2020","11,042.50","11,026.86","11,124.85","11,007.50",750.92M,0.27%,USA
"Aug 12, 2020","11,012.24","10,878.12","11,036.72","10,877.16",811.57M,2.13%,USA
"Aug 11, 2020","10,782.82","10,942.66","10,989.42","10,762.71",969.23M,-1.69%,USA
"Aug 10, 2020","10,968.36","11,033.72","11,040.24","10,849.46",894.84M,-0.39%,USA
"Aug 07, 2020","11,010.98","11,072.53","11,126.04","10,920.37",891.08M,-0.87%,USA
"Aug 06, 2020","11,108.07","10,989.97","11,121.19","10,963.41",876.40M,1.00%,USA
"Aug 05, 2020","10,998.40","10,967.87","11,002.11","10,943.72",887.01M,0.52%,USA
"Aug 04, 2020","10,941.17","10,897.89","10,941.91","10,852.90",886.04M,0.35%,USA
"Aug 03, 2020","10,902.80","10,848.64","10,927.56","10,831.15",904.39M,1.47%,USA
"Jul 31, 2020","10,745.28","10,741.47","10,747.80","10,557.70",1.09B,1.49%,USA
"Jul 30, 2020","10,587.81","10,450.12","10,609.59","10,412.09",897.26M,0.43%,USA
"Jul 29, 2020","10,542.94","10,474.70","10,567.91","10,464.00",878.49M,1.35%,USA
"Jul 28, 2020","10,402.09","10,509.20","10,523.64","10,397.87",811.00M,-1.27%,USA
"Jul 27, 2020","10,536.27","10,421.70","10,546.43","10,399.86",912.98M,1.67%,USA
"Jul 24, 2020","10,363.18","10,294.41","10,418.75","10,217.31",909.49M,-0.94%,USA
"Jul 23, 2020","10,461.42","10,689.50","10,728.12","10,407.87",990.59M,-2.29%,USA
"Jul 22, 2020","10,706.13","10,687.58","10,745.32","10,627.45",841.40M,0.24%,USA
"Jul 21, 2020","10,680.36","10,837.88","10,839.93","10,650.46",1.06B,-0.81%,USA
"Jul 20, 2020","10,767.09","10,526.02","10,783.80","10,488.04",937.33M,2.51%,USA
"Jul 17, 2020","10,503.19","10,500.52","10,532.62","10,421.21",951.84M,0.28%,USA
"Jul 16, 2020","10,473.83","10,443.87","10,499.79","10,364.39",873.49M,-0.73%,USA
"Jul 15, 2020","10,550.49","10,576.72","10,604.67","10,420.54",1.04B,0.59%,USA
"Jul 14, 2020","10,488.58","10,310.25","10,497.83","10,182.46",974.17M,0.94%,USA
"Jul 13, 2020","10,390.84","10,729.92","10,824.79","10,368.04",1.08B,-2.13%,USA
"Jul 10, 2020","10,617.44","10,545.91","10,622.35","10,447.01",781.92M,0.66%,USA
"Jul 09, 2020","10,547.75","10,563.72","10,578.10","10,379.91",901.21M,0.53%,USA
"Jul 08, 2020","10,492.50","10,409.35","10,494.63","10,350.96",901.93M,1.44%,USA
"Jul 07, 2020","10,343.89","10,412.46","10,518.98","10,337.98",946.99M,-0.86%,USA
"Jul 06, 2020","10,433.65","10,360.38","10,462.05","10,354.98",1.04B,2.21%,USA
"Jul 02, 2020","10,207.63","10,268.67","10,310.36","10,194.06",887.00M,0.52%,USA
"Jul 01, 2020","10,154.63","10,063.67","10,197.19","10,048.04",972.05M,0.95%,USA
"Jun 30, 2020","10,058.76","9,875.29","10,085.59","9,863.67",1.10B,1.87%,USA
"Jun 29, 2020","9,874.15","9,771.72","9,877.34","9,663.61",977.01M,1.20%,USA
"Jun 26, 2020","9,757.22","9,995.12","10,000.67","9,749.07",2.67B,-2.59%,USA
"Jun 25, 2020","10,017.00","9,899.36","10,023.28","9,810.47",1.06B,1.09%,USA
"Jun 24, 2020","9,909.17","10,092.92","10,137.50","9,842.22",1.26B,-2.19%,USA
"Jun 23, 2020","10,131.37","10,130.83","10,221.85","10,112.44",1.18B,0.74%,USA
"Jun 22, 2020","10,056.47","9,945.49","10,059.61","9,916.60",1.06B,1.11%,USA
"Jun 19, 2020","9,946.12","10,042.13","10,053.91","9,872.94",2.39B,0.03%,USA
"Jun 18, 2020","9,943.05","9,892.48","9,959.20","9,885.66",1.03B,0.33%,USA
"Jun 17, 2020","9,910.53","9,943.31","9,991.21","9,891.81",1.01B,0.15%,USA
"Jun 16, 2020","9,895.87","9,949.78","9,963.63","9,748.38",1.09B,1.75%,USA
"Jun 15, 2020","9,726.02","9,426.90","9,756.07","9,403.00",1.08B,1.43%,USA
"Jun 12, 2020","9,588.81","9,715.87","9,768.64","9,413.62",1.04B,1.01%,USA
"Jun 11, 2020","9,492.73","9,791.24","9,868.08","9,491.30",1.25B,-5.27%,USA
"Jun 10, 2020","10,020.35","10,012.32","10,086.89","9,962.58",1.11B,0.67%,USA
"Jun 09, 2020","9,953.75","9,867.19","10,002.50","9,863.27",1.12B,0.29%,USA
"Jun 08, 2020","9,924.75","9,823.44","9,927.13","9,780.61",1.34B,1.13%,USA
"Jun 05, 2020","9,814.08","9,703.54","9,845.69","9,685.35",1.44B,2.06%,USA
"Jun 04, 2020","9,615.81","9,649.65","9,716.14","9,560.41",1.29B,-0.69%,USA
"Jun 03, 2020","9,682.91","9,651.86","9,707.78","9,627.17",1.01B,0.78%,USA
"Jun 02, 2020","9,608.38","9,566.53","9,611.22","9,472.08",908.58M,0.59%,USA
"Jun 01, 2020","9,552.05","9,471.42","9,571.28","9,462.32",878.99M,0.66%,USA
"May 29, 2020","9,489.87","9,382.35","9,505.55","9,324.73",1.45B,1.29%,USA
"May 28, 2020","9,368.99","9,392.99","9,523.64","9,345.28",877.39M,-0.46%,USA
"May 27, 2020","9,412.36","9,346.12","9,414.62","9,144.28",951.52M,0.77%,USA
"May 26, 2020","9,340.22","9,501.21","9,501.21","9,333.16",967.90M,0.17%,USA
"May 22, 2020","9,324.59","9,278.55","9,328.28","9,239.41",746.03M,0.43%,USA
"May 21, 2020","9,284.88","9,375.19","9,405.25","9,254.85",785.34M,-0.97%,USA
"May 20, 2020","9,375.78","9,305.62","9,392.82","9,304.20",938.19M,2.08%,USA
"May 19, 2020","9,185.10","9,227.46","9,317.25","9,183.25",869.45M,-0.54%,USA
"May 18, 2020","9,234.83","9,177.15","9,267.22","9,154.35",968.79M,2.44%,USA
"May 15, 2020","9,014.56","8,839.99","9,018.40","8,821.38",1.03B,0.79%,USA
"May 14, 2020","8,943.72","8,788.04","8,945.71","8,705.25",883.25M,0.91%,USA
"May 13, 2020","8,863.17","9,006.04","9,074.16","8,752.68",952.96M,-1.55%,USA
"May 12, 2020","9,002.55","9,225.14","9,250.96","9,000.07",922.43M,-2.06%,USA
"May 11, 2020","9,192.34","9,054.91","9,241.92","9,053.17",878.43M,0.78%,USA
"May 08, 2020","9,121.32","9,056.89","9,125.98","9,018.21",824.61M,1.58%,USA
"May 07, 2020","8,979.66","8,973.78","9,015.99","8,932.86",831.29M,1.41%,USA
"May 06, 2020","8,854.39","8,874.70","8,933.25","8,819.37",782.81M,0.51%,USA
"May 05, 2020","8,809.12","8,809.66","8,909.96","8,781.31",834.18M,1.13%,USA
"May 04, 2020","8,710.71","8,555.32","8,715.82","8,537.83",806.28M,1.23%,USA
"May 01, 2020","8,604.95","8,681.29","8,754.46","8,566.84",868.79M,-3.20%,USA
"Apr 30, 2020","8,889.55","8,911.01","8,926.11","8,825.83",1.13B,-0.28%,USA
"Apr 29, 2020","8,914.71","8,802.70","8,957.26","8,765.01",1.03B,3.57%,USA
"Apr 28, 2020","8,607.73","8,825.68","8,830.57","8,600.70",846.77M,-1.40%,USA
"Apr 27, 2020","8,730.16","8,717.98","8,754.57","8,697.37",807.92M,1.11%,USA
"Apr 24, 2020","8,634.52","8,530.08","8,642.93","8,464.42",797.88M,1.65%,USA
"Apr 23, 2020","8,494.75","8,528.84","8,635.22","8,475.20",854.52M,-0.01%,USA
"Apr 22, 2020","8,495.38","8,434.55","8,537.30","8,404.54",733.43M,2.81%,USA
"Apr 21, 2020","8,263.23","8,460.69","8,480.29","8,215.69",881.56M,-3.48%,USA
"Apr 20, 2020","8,560.73","8,553.38","8,684.91","8,553.38",876.31M,-1.03%,USA
"Apr 17, 2020","8,650.14","8,667.48","8,670.30","8,531.69",1.06B,1.38%,USA
"Apr 16, 2020","8,532.36","8,479.11","8,560.16","8,393.27",919.56M,1.66%,USA
"Apr 15, 2020","8,393.18","8,355.96","8,464.66","8,308.79",794.06M,-1.44%,USA
"Apr 14, 2020","8,515.74","8,353.21","8,531.11","8,338.08",849.82M,3.95%,USA
"Apr 13, 2020","8,192.42","8,127.69","8,200.44","8,035.95",761.87M,0.48%,USA
"Apr 09, 2020","8,153.58","8,169.01","8,227.91","8,072.32",925.80M,0.77%,USA
"Apr 08, 2020","8,090.90","7,975.72","8,114.43","7,901.94",838.25M,2.58%,USA
"Apr 07, 2020","7,887.26","8,129.99","8,146.43","7,881.22",1.00B,-0.33%,USA
"Apr 06, 2020","7,913.24","7,660.17","7,938.33","7,617.79",980.15M,7.33%,USA
"Apr 03, 2020","7,373.08","7,477.27","7,518.72","7,288.11",836.10M,-1.53%,USA
"Apr 02, 2020","7,487.31","7,317.45","7,501.70","7,307.95",912.99M,1.72%,USA
"Apr 01, 2020","7,360.58","7,459.50","7,566.37","7,301.98",914.11M,-4.41%,USA
"Mar 31, 2020","7,700.10","7,740.06","7,880.31","7,642.86",1.10B,-0.95%,USA
"Mar 30, 2020","7,774.15","7,583.46","7,784.35","7,539.97",926.45M,3.62%,USA
"Mar 27, 2020","7,502.38","7,554.25","7,716.24","7,491.13",1.00B,-3.79%,USA
"Mar 26, 2020","7,797.54","7,462.21","7,809.83","7,462.21",1.01B,5.60%,USA
"Mar 25, 2020","7,384.29","7,421.36","7,671.21","7,276.40",1.19B,-0.45%,USA
"Mar 24, 2020","7,417.86","7,196.15","7,418.37","7,169.86",1.15B,8.12%,USA
"Mar 23, 2020","6,860.67","6,847.28","6,984.94","6,631.42",1.08B,-0.27%,USA
"Mar 20, 2020","6,879.52","7,248.07","7,354.44","6,854.67",1.64B,-3.79%,USA
"Mar 19, 2020","7,150.58","6,996.45","7,341.38","6,858.38",1.19B,2.30%,USA
"Mar 18, 2020","6,989.84","6,902.32","7,182.83","6,686.36",1.26B,-4.70%,USA
"Mar 17, 2020","7,334.78","6,904.59","7,406.23","6,828.91",1.29B,6.23%,USA
"Mar 16, 2020","6,904.59","7,392.73","7,422.20","6,882.86",1.27B,-12.32%,USA
"Mar 13, 2020","7,874.88","7,610.39","7,875.93","7,219.09",1.25B,9.35%,USA
"Mar 12, 2020","7,201.80","7,398.58","7,712.33","7,194.67",1.34B,-9.43%,USA
"Mar 11, 2020","7,952.05","8,136.25","8,181.36","7,850.94",1.06B,-4.70%,USA
"Mar 10, 2020","8,344.25","8,219.76","8,347.40","7,930.43",1.12B,4.95%,USA
"Mar 09, 2020","7,950.68","7,957.93","8,243.31","7,943.16",1.20B,-7.29%,USA
"Mar 06, 2020","8,575.62","8,469.01","8,612.36","8,375.13",1.05B,-1.86%,USA
"Mar 05, 2020","8,738.59","8,790.09","8,921.08","8,677.39",901.11M,-3.10%,USA
"Mar 04, 2020","9,018.09","8,834.10","9,019.96","8,757.66",878.06M,3.85%,USA
"Mar 03, 2020","8,684.09","8,965.10","9,070.32","8,602.89",1.10B,-2.99%,USA
"Mar 02, 2020","8,952.17","8,667.14","8,952.81","8,543.35",1.10B,4.49%,USA
"Feb 28, 2020","8,567.37","8,269.74","8,591.82","8,264.16",1.44B,0.01%,USA
"Feb 27, 2020","8,566.48","8,744.03","8,904.11","8,562.05",1.15B,-4.61%,USA
"Feb 26, 2020","8,980.77","9,011.55","9,148.32","8,927.80",870.35M,0.17%,USA
"Feb 25, 2020","8,965.61","9,301.20","9,315.26","8,940.49",871.82M,-2.77%,USA
"Feb 24, 2020","9,221.28","9,188.44","9,322.88","9,166.01",795.20M,-3.71%,USA
"Feb 21, 2020","9,576.59","9,708.01","9,715.95","9,542.33",699.67M,-1.79%,USA
"Feb 20, 2020","9,750.97","9,799.20","9,820.86","9,636.94",646.92M,-0.67%,USA
"Feb 19, 2020","9,817.18","9,782.81","9,838.37","9,777.10",580.07M,0.87%,USA
"Feb 18, 2020","9,732.74","9,679.04","9,747.68","9,675.80",555.31M,0.02%,USA
"Feb 14, 2020","9,731.18","9,728.90","9,746.36","9,693.05",536.34M,0.20%,USA
"Feb 13, 2020","9,711.97","9,657.04","9,748.32","9,650.02",545.84M,-0.14%,USA
"Feb 12, 2020","9,725.96","9,688.60","9,728.77","9,666.68",589.71M,0.90%,USA
"Feb 11, 2020","9,638.94","9,680.89","9,714.74","9,617.21",567.80M,0.11%,USA
"Feb 10, 2020","9,628.39","9,493.63","9,628.66","9,493.63",546.60M,1.13%,USA
"Feb 07, 2020","9,520.51","9,526.64","9,570.09","9,496.53",549.79M,-0.54%,USA
"Feb 06, 2020","9,572.15","9,540.98","9,575.66","9,505.68",582.67M,0.67%,USA
"Feb 05, 2020","9,508.68","9,574.10","9,574.93","9,454.93",625.91M,0.43%,USA
"Feb 04, 2020","9,467.97","9,398.39","9,485.38","9,374.05",607.83M,2.10%,USA
"Feb 03, 2020","9,273.40","9,190.72","9,299.85","9,188.55",623.27M,1.34%,USA
"Jan 31, 2020","9,150.94","9,324.33","9,324.80","9,123.22",695.77M,-1.59%,USA
"Jan 30, 2020","9,298.93","9,211.15","9,303.00","9,185.18",573.68M,0.26%,USA
"Jan 29, 2020","9,275.16","9,318.26","9,329.11","9,249.04",548.87M,0.06%,USA
"Jan 28, 2020","9,269.68","9,201.82","9,288.87","9,182.33",530.77M,1.43%,USA
"Jan 27, 2020","9,139.31","9,092.46","9,185.45","9,088.04",686.78M,-1.89%,USA
"Jan 24, 2020","9,314.91","9,446.20","9,451.43","9,273.23",629.47M,-0.93%,USA
"Jan 23, 2020","9,402.48","9,377.72","9,409.20","9,334.13",611.04M,0.20%,USA
